Model : ,26,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-07,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.06,0.04,0.01,0.03,0.06,0.03,0.02,299.99,31.97,0.00,-1.14,-2.51
-0.06,0.07,0.02,0.03,0.06,0.02,0.01,300.42,31.97,0.00,-1.10,-2.46
-0.06,0.09,0.03,0.04,0.06,0.01,-0.00,301.43,31.97,0.00,-1.03,-2.36
-0.07,0.10,0.04,0.06,0.06,0.01,-0.01,302.58,31.97,0.00,-1.00,-2.24
-0.07,0.10,0.05,0.08,0.06,0.01,-0.02,303.18,31.97,0.00,-1.03,-2.13
-0.07,0.08,0.05,0.10,0.06,0.03,-0.01,302.13,31.97,0.00,-1.06,-2.07
-0.08,0.07,0.05,0.11,0.07,0.04,-0.01,298.82,31.97,0.00,-1.06,-2.09
-0.08,0.04,0.04,0.11,0.08,0.06,0.00,294.41,31.97,0.00,-1.03,-2.18
-0.09,0.02,0.04,0.10,0.08,0.07,0.01,291.24,31.97,0.00,-1.04,-2.33
-0.09,-0.00,0.03,0.08,0.08,0.07,0.02,290.93,31.97,0.00,-1.14,-2.51
-0.09,-0.01,0.02,0.06,0.08,0.08,0.03,293.42,31.97,0.00,-1.29,-2.67
-0.09,-0.02,0.01,0.05,0.07,0.07,0.04,297.82,31.96,0.00,-1.34,-2.75
-0.09,-0.01,0.00,0.04,0.06,0.07,0.04,303.07,31.96,0.00,-1.20,-2.73
-0.08,-0.00,0.00,0.03,0.04,0.06,0.04,307.78,31.97,0.00,-0.91,-2.62
-0.08,0.02,0.01,0.03,0.03,0.05,0.03,310.51,31.97,0.00,-0.62,-2.46
-0.07,0.05,0.02,0.03,0.02,0.03,0.02,310.63,31.97,0.00,-0.43,-2.31
-0.06,0.08,0.02,0.04,0.02,0.02,0.01,308.71,31.97,0.00,-0.38,-2.20
-0.06,0.10,0.04,0.05,0.03,0.01,-0.00,305.93,31.97,0.00,-0.45,-2.16
-0.06,0.12,0.05,0.07,0.04,0.01,-0.01,303.31,31.97,0.00,-0.58,-2.19
-0.06,0.13,0.06,0.08,0.05,0.01,-0.01,301.50,31.97,0.00,-0.70,-2.29
-0.07,0.13,0.06,0.09,0.07,0.02,-0.00,300.79,31.97,0.00,-0.74,-2.43
-0.07,0.13,0.06,0.10,0.08,0.03,0.00,301.11,31.98,0.00,-0.64,-2.59
-0.08,0.14,0.06,0.09,0.09,0.06,0.01,301.92,31.98,0.00,-0.46,-2.73
-0.08,0.14,0.04,0.09,0.10,0.07,0.02,302.38,31.98,0.00,-0.31,-2.83
-0.09,0.15,0.03,0.08,0.10,0.08,0.03,301.91,31.99,0.00,-0.28,-2.85
-0.08,0.16,0.02,0.06,0.09,0.08,0.04,300.35,31.99,0.00,-0.37,-2.80
-0.08,0.18,0.01,0.05,0.08,0.07,0.05,297.45,31.99,0.00,-0.48,-2.70
-0.07,0.19,0.00,0.03,0.07,0.06,0.05,293.23,31.99,0.00,-0.56,-2.57
-0.07,0.21,0.00,0.02,0.06,0.04,0.05,288.90,32.00,0.00,-0.54,-2.44
-0.06,0.24,0.01,0.01,0.05,0.03,0.04,286.55,32.00,0.00,-0.40,-2.33
-0.06,0.27,0.01,0.02,0.04,0.01,0.02,287.50,32.00,0.00,-0.10,-2.26
-0.05,0.31,0.02,0.03,0.04,-0.00,0.01,291.29,32.00,0.00,0.27,-2.24
-0.05,0.33,0.03,0.04,0.05,-0.01,-0.00,296.76,32.00,0.00,0.57,-2.27
-0.05,0.34,0.04,0.07,0.05,-0.02,-0.01,302.73,32.00,0.00,0.72,-2.35
-0.05,0.33,0.05,0.09,0.05,-0.01,-0.02,307.83,32.00,0.00,0.73,-2.46
-0.06,0.31,0.05,0.11,0.06,0.00,-0.02,310.73,31.99,0.00,0.71,-2.57
-0.06,0.28,0.05,0.12,0.06,0.02,-0.01,310.94,31.98,0.00,0.74,-2.68
-0.07,0.25,0.05,0.12,0.07,0.03,-0.01,309.13,31.98,0.00,0.83,-2.76
-0.07,0.22,0.04,0.11,0.08,0.05,0.00,306.54,31.98,0.00,0.90,-2.75
-0.08,0.20,0.02,0.10,0.08,0.06,0.02,304.25,31.98,0.00,0.88,-2.66
-0.08,0.18,0.01,0.08,0.07,0.07,0.03,302.81,31.98,0.00,0.74,-2.50
-0.07,0.16,0.00,0.07,0.06,0.07,0.04,302.31,31.99,0.00,0.47,-2.34
-0.07,0.15,-0.00,0.05,0.05,0.07,0.04,302.57,31.99,0.00,0.05,-2.22
-0.06,0.14,-0.00,0.03,0.04,0.06,0.03,302.92,31.99,0.00,-0.39,-2.16
-0.05,0.14,0.00,0.02,0.03,0.05,0.03,302.19,31.99,0.00,-0.69,-2.16
-0.04,0.15,0.01,0.02,0.03,0.04,0.02,299.65,31.99,0.00,-0.73,-2.21
-0.04,0.16,0.02,0.03,0.03,0.03,0.01,295.69,31.99,0.00,-0.56,-2.30
-0.04,0.17,0.03,0.05,0.03,0.02,0.01,291.08,31.99,0.00,-0.32,-2.40
-0.04,0.17,0.04,0.06,0.04,0.01,0.01,286.52,31.98,0.00,-0.14,-2.53
-0.05,0.16,0.05,0.08,0.05,0.01,0.00,283.23,31.97,0.00,-0.05,-2.65
-0.06,0.14,0.05,0.10,0.06,0.02,0.00,283.13,31.95,0.00,-0.03,-2.71
-0.06,0.12,0.05,0.10,0.08,0.03,0.00,287.20,31.95,0.00,-0.02,-2.67
-0.06,0.10,0.04,0.09,0.09,0.05,0.00,294.09,31.94,0.00,0.00,-2.57
-0.06,0.07,0.03,0.08,0.10,0.06,0.01,301.44,31.93,0.00,-0.00,-2.41
-0.06,0.05,0.02,0.07,0.10,0.08,0.02,307.41,31.93,0.00,-0.06,-2.24
-0.05,0.03,0.00,0.06,0.10,0.09,0.03,311.00,31.93,0.00,-0.17,-2.09
-0.04,0.03,-0.01,0.05,0.09,0.09,0.04,311.85,31.92,0.00,-0.37,-2.00
-0.04,0.03,-0.01,0.04,0.08,0.08,0.05,310.28,31.92,0.00,-0.66,-2.00
-0.03,0.04,-0.01,0.03,0.07,0.06,0.05,307.39,31.92,0.00,-0.97,-2.07
-0.03,0.06,0.00,0.03,0.06,0.05,0.04,304.43,31.93,0.00,-1.22,-2.22
-0.04,0.09,0.01,0.03,0.05,0.03,0.03,302.25,31.93,0.00,-1.34,-2.42
-0.04,0.11,0.02,0.04,0.04,0.02,0.02,301.13,31.93,0.00,-1.35,-2.64
-0.05,0.13,0.04,0.05,0.04,0.01,0.00,300.97,31.93,0.00,-1.28,-2.76
-0.05,0.13,0.05,0.07,0.05,0.01,-0.01,301.44,31.93,0.00,-1.19,-2.76
-0.05,0.12,0.05,0.08,0.06,0.01,-0.01,301.80,31.93,0.00,-1.12,-2.64
-0.06,0.10,0.06,0.09,0.07,0.01,-0.02,300.77,31.93,0.00,-1.07,-2.47
