Model : ,31,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-08,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.00,0.08,0.08,0.08,0.08,0.02,-0.01,294.95,29.20,0.00,-0.12,-2.25
-0.01,0.07,0.08,0.10,0.09,0.03,-0.01,300.22,29.21,0.00,0.09,-2.18
-0.02,0.05,0.08,0.11,0.11,0.04,-0.00,304.98,29.22,0.00,0.22,-2.19
-0.03,0.01,0.08,0.11,0.11,0.06,0.01,307.74,29.23,0.00,0.22,-2.28
-0.04,-0.02,0.07,0.10,0.12,0.07,0.02,308.18,29.24,0.00,0.12,-2.42
-0.04,-0.05,0.06,0.09,0.12,0.09,0.03,306.68,29.25,0.00,-0.03,-2.59
-0.04,-0.08,0.05,0.07,0.11,0.09,0.04,303.95,29.26,0.00,-0.18,-2.75
-0.03,-0.09,0.03,0.06,0.11,0.09,0.05,301.06,29.27,0.00,-0.31,-2.87
-0.02,-0.10,0.03,0.05,0.09,0.08,0.05,299.18,29.27,0.00,-0.44,-2.91
-0.01,-0.10,0.02,0.05,0.08,0.07,0.05,298.92,29.27,0.00,-0.56,-2.84
-0.00,-0.09,0.03,0.04,0.07,0.06,0.04,300.04,29.27,0.00,-0.68,-2.71
0.00,-0.07,0.04,0.04,0.06,0.05,0.03,301.91,29.27,0.00,-0.75,-2.55
0.00,-0.05,0.05,0.04,0.06,0.03,0.01,303.88,29.27,0.00,-0.73,-2.40
0.00,-0.02,0.06,0.05,0.06,0.01,-0.00,305.15,29.27,0.00,-0.64,-2.29
0.00,0.01,0.06,0.06,0.07,0.00,-0.01,304.49,29.26,0.00,-0.53,-2.25
-0.01,0.02,0.07,0.08,0.08,0.00,-0.02,301.33,29.26,0.00,-0.44,-2.28
-0.01,0.03,0.08,0.09,0.09,0.01,-0.02,296.78,29.25,0.00,-0.36,-2.37
-0.02,0.02,0.08,0.10,0.10,0.03,-0.01,293.00,29.25,0.00,-0.27,-2.49
-0.03,0.00,0.07,0.10,0.11,0.04,-0.00,291.54,29.25,0.00,-0.12,-2.64
-0.03,-0.02,0.07,0.09,0.11,0.06,0.01,292.60,29.26,0.00,0.07,-2.78
-0.04,-0.05,0.06,0.08,0.12,0.07,0.02,295.69,29.26,0.00,0.23,-2.85
-0.04,-0.07,0.05,0.07,0.11,0.08,0.03,300.02,29.26,0.00,0.31,-2.83
-0.04,-0.09,0.03,0.06,0.10,0.07,0.04,304.34,29.26,0.00,0.31,-2.74
-0.04,-0.10,0.02,0.06,0.09,0.06,0.04,307.30,29.26,0.00,0.21,-2.61
-0.03,-0.10,0.02,0.05,0.08,0.05,0.04,308.24,29.27,0.00,0.03,-2.48
-0.03,-0.10,0.02,0.05,0.07,0.04,0.03,307.44,29.27,0.00,-0.17,-2.38
-0.03,-0.08,0.03,0.05,0.06,0.03,0.02,305.70,29.26,0.00,-0.30,-2.32
-0.03,-0.05,0.04,0.05,0.06,0.02,0.01,303.82,29.26,0.00,-0.28,-2.30
-0.03,-0.02,0.05,0.06,0.06,0.02,-0.00,302.40,29.26,0.00,-0.17,-2.32
-0.03,0.00,0.06,0.07,0.07,0.02,-0.02,301.86,29.25,0.00,-0.07,-2.39
-0.03,0.02,0.07,0.08,0.08,0.02,-0.02,302.28,29.26,0.00,-0.09,-2.51
-0.04,0.02,0.07,0.10,0.09,0.03,-0.02,303.27,29.26,0.00,-0.20,-2.66
-0.04,0.01,0.07,0.10,0.10,0.03,-0.02,304.12,29.26,0.00,-0.33,-2.78
-0.05,-0.01,0.06,0.10,0.11,0.05,-0.01,304.32,29.26,0.00,-0.40,-2.82
-0.07,-0.04,0.06,0.10,0.11,0.07,0.00,303.49,29.26,0.00,-0.40,-2.80
-0.08,-0.06,0.05,0.08,0.12,0.08,0.01,300.90,29.26,0.00,-0.38,-2.71
-0.08,-0.09,0.04,0.07,0.11,0.08,0.03,296.25,29.26,0.00,-0.42,-2.58
-0.08,-0.11,0.03,0.05,0.11,0.08,0.04,290.97,29.25,0.00,-0.49,-2.43
-0.07,-0.12,0.03,0.04,0.10,0.07,0.04,287.87,29.25,0.00,-0.57,-2.30
-0.06,-0.12,0.03,0.03,0.08,0.06,0.04,288.74,29.25,0.00,-0.60,-2.20
-0.06,-0.11,0.03,0.03,0.07,0.04,0.04,293.03,29.25,0.00,-0.58,-2.15
-0.06,-0.10,0.04,0.03,0.06,0.03,0.03,298.92,29.25,0.00,-0.53,-2.17
-0.06,-0.07,0.05,0.03,0.06,0.01,0.02,304.70,29.25,0.00,-0.45,-2.25
-0.06,-0.04,0.06,0.04,0.06,0.00,0.00,309.05,29.25,0.00,-0.37,-2.38
-0.07,-0.02,0.07,0.05,0.07,-0.00,-0.01,311.14,29.25,0.00,-0.27,-2.52
-0.07,-0.01,0.08,0.07,0.08,-0.00,-0.01,310.89,29.24,0.00,-0.14,-2.65
-0.07,-0.02,0.08,0.09,0.09,0.00,-0.00,309.06,29.24,0.00,-0.02,-2.73
-0.06,-0.04,0.08,0.11,0.10,0.02,0.00,306.69,29.24,0.00,0.02,-2.74
-0.06,-0.07,0.07,0.11,0.11,0.03,0.01,304.59,29.24,0.00,-0.08,-2.67
-0.07,-0.10,0.07,0.11,0.11,0.05,0.03,303.18,29.24,0.00,-0.28,-2.56
-0.07,-0.12,0.06,0.10,0.12,0.06,0.04,302.53,29.24,0.00,-0.51,-2.42
-0.07,-0.14,0.05,0.09,0.11,0.06,0.04,302.48,29.24,0.00,-0.72,-2.29
-0.07,-0.14,0.04,0.07,0.11,0.06,0.05,302.50,29.24,0.00,-0.86,-2.19
-0.07,-0.14,0.03,0.05,0.10,0.06,0.05,301.59,29.24,0.00,-0.95,-2.15
-0.06,-0.13,0.03,0.04,0.09,0.05,0.05,299.13,29.25,0.00,-1.00,-2.18
-0.06,-0.12,0.03,0.03,0.07,0.04,0.04,295.57,29.25,0.00,-1.02,-2.26
-0.05,-0.10,0.04,0.02,0.07,0.03,0.03,291.82,29.25,0.00,-0.99,-2.40
-0.05,-0.07,0.05,0.03,0.06,0.02,0.02,288.61,29.25,0.00,-0.92,-2.58
-0.04,-0.05,0.06,0.04,0.06,0.01,0.00,286.86,29.25,0.00,-0.79,-2.76
-0.04,-0.04,0.07,0.06,0.07,0.00,-0.01,288.03,29.25,0.00,-0.61,-2.88
-0.04,-0.03,0.08,0.08,0.08,0.01,-0.01,292.75,29.25,0.00,-0.36,-2.87
-0.05,-0.03,0.08,0.10,0.09,0.02,-0.01,299.58,29.26,0.00,-0.10,-2.77
-0.05,-0.04,0.08,0.11,0.10,0.04,-0.00,306.04,29.26,0.00,0.10,-2.62
-0.06,-0.06,0.08,0.12,0.10,0.06,0.01,310.31,29.26,0.00,0.16,-2.46
-0.06,-0.09,0.07,0.11,0.11,0.07,0.02,311.90,29.26,0.00,0.13,-2.33
-0.07,-0.11,0.06,0.10,0.11,0.08,0.03,311.12,29.26,0.00,0.06,-2.27
-0.07,-0.12,0.05,0.09,0.11,0.08,0.04,308.79,29.26,0.00,0.03,-2.27
-0.07,-0.13,0.04,0.08,0.10,0.07,0.05,305.90,29.26,0.00,0.02,-2.32
-0.06,-0.13,0.03,0.06,0.09,0.06,0.06,303.25,29.26,0.00,-0.02,-2.42
-0.05,-0.12,0.03,0.05,0.08,0.05,0.06,301.27,29.27,0.00,-0.17,-2.55
-0.05,-0.11,0.03,0.04,0.07,0.04,0.05,300.06,29.27,0.00,-0.38,-2.69
-0.04,-0.09,0.04,0.03,0.06,0.02,0.04,299.53,29.28,0.00,-0.55,-2.78
-0.03,-0.06,0.05,0.03,0.06,0.01,0.03,299.44,29.28,0.00,-0.61,-2.80
-0.03,-0.04,0.06,0.04,0.06,0.00,0.02,299.31,29.27,0.00,-0.54,-2.75
-0.03,-0.01,0.07,0.05,0.07,-0.00,0.01,298.21,29.27,0.00,-0.41,-2.65
-0.04,-0.00,0.08,0.07,0.08,0.00,0.00,295.58,29.27,0.00,-0.29,-2.52
-0.04,-0.00,0.08,0.09,0.09,0.01,0.00,292.29,29.27,0.00,-0.20,-2.39
-0.04,-0.01,0.08,0.11,0.10,0.03,0.00,290.29,29.27,0.00,-0.11,-2.29
-0.05,-0.03,0.08,0.12,0.11,0.05,0.01,290.94,29.26,0.00,0.01,-2.25
-0.05,-0.04,0.07,0.12,0.11,0.07,0.02,294.10,29.26,0.00,0.15,-2.26
-0.05,-0.06,0.06,0.11,0.12,0.09,0.03,299.06,29.26,0.00,0.22,-2.34
-0.05,-0.07,0.05,0.10,0.11,0.09,0.04,304.94,29.26,0.00,0.18,-2.47
-0.04,-0.08,0.04,0.08,0.11,0.09,0.05,310.36,29.27,0.00,0.06,-2.62
-0.04,-0.07,0.03,0.06,0.09,0.08,0.06,313.72,29.27,0.00,-0.11,-2.75
-0.03,-0.05,0.03,0.05,0.08,0.07,0.06,314.29,29.27,0.00,-0.27,-2.81
-0.02,-0.02,0.03,0.03,0.07,0.05,0.05,312.50,29.26,0.00,-0.37,-2.81
-0.01,0.02,0.04,0.03,0.06,0.03,0.04,309.26,29.26,0.00,-0.35,-2.73
-0.01,0.09,0.05,0.03,0.05,0.02,0.03,305.45,29.26,0.00,-0.18,-2.60
-0.00,0.16,0.06,0.04,0.06,0.00,0.02,302.02,29.26,0.00,0.08,-2.44
0.00,0.23,0.07,0.06,0.06,-0.00,0.01,299.74,29.26,0.00,0.35,-2.30
0.00,0.29,0.08,0.08,0.07,0.00,-0.00,298.85,29.25,0.00,0.57,-2.22
-0.00,0.34,0.08,0.10,0.09,0.01,-0.01,299.05,29.25,0.00,0.70,-2.20
-0.01,0.37,0.08,0.11,0.10,0.03,-0.01,299.64,29.25,0.00,0.71,-2.24
-0.02,0.38,0.08,0.11,0.10,0.05,-0.00,300.05,29.24,0.00,0.64,-2.34
-0.03,0.38,0.07,0.11,0.11,0.07,0.00,299.83,29.24,0.00,0.48,-2.47
-0.04,0.37,0.06,0.10,0.11,0.09,0.02,298.39,29.24,0.00,0.24,-2.61
-0.04,0.35,0.05,0.09,0.11,0.09,0.03,295.50,29.24,0.00,-0.08,-2.72
-0.04,0.34,0.04,0.07,0.10,0.09,0.04,292.09,29.25,0.00,-0.42,-2.80
-0.03,0.33,0.03,0.05,0.10,0.08,0.05,289.99,29.25,0.00,-0.67,-2.80
-0.02,0.34,0.03,0.04,0.08,0.06,0.05,290.37,29.25,0.00,-0.78,-2.70
-0.02,0.35,0.03,0.03,0.07,0.05,0.05,293.06,29.25,0.00,-0.75,-2.53
-0.01,0.36,0.04,0.03,0.06,0.03,0.04,297.35,29.25,0.00,-0.64,-2.36
-0.01,0.38,0.05,0.04,0.06,0.02,0.02,302.41,29.25,0.00,-0.52,-2.22
-0.01,0.39,0.06,0.05,0.06,0.01,0.01,306.96,29.25,0.00,-0.42,-2.14
-0.02,0.39,0.07,0.06,0.07,0.00,-0.00,309.54,29.25,0.00,-0.34,-2.13
-0.02,0.37,0.07,0.08,0.08,0.01,-0.01,309.49,29.25,0.00,-0.29,-2.18
-0.02,0.33,0.08,0.09,0.09,0.01,-0.01,307.44,29.25,0.00,-0.25,-2.27
-0.02,0.29,0.08,0.10,0.10,0.02,-0.01,304.76,29.25,0.00,-0.23,-2.40
-0.02,0.23,0.07,0.10,0.11,0.04,0.00,302.61,29.24,0.00,-0.24,-2.56
-0.02,0.17,0.07,0.09,0.11,0.05,0.01,301.52,29.24,0.00,-0.28,-2.73
-0.03,0.11,0.06,0.08,0.12,0.06,0.02,301.59,29.25,0.00,-0.38,-2.82
-0.03,0.07,0.05,0.07,0.11,0.06,0.03,302.55,29.25,0.00,-0.55,-2.82
-0.03,0.03,0.04,0.05,0.11,0.06,0.04,303.67,29.25,0.00,-0.75,-2.73
-0.03,0.01,0.03,0.04,0.10,0.06,0.05,303.70,29.25,0.00,-0.93,-2.59
-0.03,-0.01,0.02,0.03,0.09,0.06,0.05,301.92,29.25,0.00,-1.03,-2.42
-0.03,-0.02,0.02,0.03,0.07,0.05,0.04,298.62,29.25,0.00,-1.06,-2.28
-0.02,-0.01,0.03,0.03,0.06,0.05,0.03,294.42,29.26,0.00,-1.02,-2.21
-0.02,0.00,0.04,0.04,0.06,0.04,0.02,289.92,29.26,0.00,-0.94,-2.21
-0.02,0.02,0.05,0.05,0.06,0.02,0.01,286.31,29.26,0.00,-0.84,-2.29
-0.02,0.05,0.05,0.06,0.07,0.01,-0.00,285.34,29.26,0.00,-0.75,-2.43
-0.02,0.06,0.06,0.08,0.08,0.01,-0.01,287.90,29.27,0.00,-0.68,-2.61
-0.02,0.06,0.07,0.10,0.09,0.02,-0.01,293.01,29.27,0.00,-0.61,-2.78
-0.03,0.05,0.07,0.12,0.10,0.04,-0.01,298.93,29.27,0.00,-0.52,-2.90
-0.03,0.04,0.07,0.12,0.11,0.05,-0.00,304.18,29.28,0.00,-0.37,-2.92
-0.04,0.02,0.06,0.12,0.11,0.07,0.00,307.79,29.27,0.00,-0.19,-2.86
-0.05,-0.00,0.05,0.10,0.11,0.08,0.01,309.22,29.27,0.00,-0.03,-2.73
-0.05,-0.02,0.04,0.09,0.11,0.09,0.02,308.53,29.27,0.00,0.09,-2.57
-0.05,-0.04,0.03,0.07,0.10,0.09,0.03,306.57,29.27,0.00,0.13,-2.40
-0.05,-0.05,0.02,0.05,0.08,0.08,0.04,304.46,29.27,0.00,0.08,-2.27
-0.05,-0.06,0.01,0.04,0.07,0.07,0.04,303.03,29.27,0.00,-0.05,-2.21
-0.04,-0.06,0.02,0.03,0.05,0.06,0.04,302.53,29.27,0.00,-0.22,-2.21
-0.04,-0.04,0.03,0.03,0.04,0.05,0.04,302.88,29.27,0.00,-0.36,-2.28
-0.04,-0.02,0.05,0.04,0.04,0.04,0.03,303.79,29.27,0.00,-0.40,-2.40
-0.04,0.02,0.06,0.05,0.05,0.03,0.02,304.46,29.27,0.00,-0.37,-2.54
-0.04,0.05,0.07,0.07,0.06,0.03,0.01,303.45,29.27,0.00,-0.29,-2.66
-0.05,0.08,0.08,0.09,0.07,0.02,0.00,299.89,29.27,0.00,-0.19,-2.73
-0.05,0.09,0.08,0.10,0.08,0.03,-0.01,294.63,29.26,0.00,-0.09,-2.75
-0.06,0.09,0.08,0.11,0.09,0.03,-0.01,289.36,29.26,0.00,-0.02,-2.70
-0.07,0.08,0.08,0.12,0.10,0.04,-0.01,285.37,29.26,0.00,0.05,-2.61
-0.07,0.06,0.07,0.11,0.11,0.05,-0.00,283.61,29.26,0.00,0.11,-2.49
-0.08,0.05,0.06,0.09,0.12,0.06,0.01,285.16,29.27,0.00,0.14,-2.38
-0.08,0.03,0.05,0.07,0.11,0.06,0.02,290.27,29.27,0.00,0.15,-2.31
-0.09,0.02,0.04,0.06,0.11,0.06,0.03,297.33,29.27,0.00,0.13,-2.29
-0.09,0.02,0.03,0.04,0.09,0.06,0.04,303.97,29.27,0.00,0.08,-2.32
-0.09,0.03,0.03,0.03,0.08,0.05,0.04,308.53,29.27,0.00,-0.01,-2.41
-0.08,0.04,0.03,0.02,0.06,0.04,0.04,310.55,29.26,0.00,-0.09,-2.53
-0.07,0.06,0.04,0.02,0.05,0.02,0.04,310.34,29.26,0.00,-0.11,-2.65
-0.07,0.09,0.05,0.02,0.04,0.01,0.03,308.66,29.26,0.00,-0.04,-2.75
-0.06,0.12,0.06,0.03,0.05,0.00,0.02,306.44,29.26,0.00,0.11,-2.82
-0.05,0.13,0.07,0.04,0.06,-0.00,0.01,304.42,29.26,0.00,0.27,-2.81
-0.05,0.14,0.08,0.05,0.07,0.01,0.01,303.02,29.26,0.00,0.40,-2.73
-0.05,0.14,0.08,0.07,0.08,0.02,0.00,302.21,29.26,0.00,0.47,-2.58
-0.05,0.13,0.08,0.08,0.09,0.04,0.00,301.66,29.25,0.00,0.46,-2.43
-0.06,0.13,0.07,0.10,0.10,0.05,0.01,301.00,29.25,0.00,0.36,-2.30
-0.07,0.12,0.06,0.10,0.11,0.07,0.02,299.87,29.25,0.00,0.20,-2.22
-0.07,0.12,0.04,0.10,0.11,0.08,0.03,297.51,29.25,0.00,-0.02,-2.20
-0.07,0.12,0.03,0.10,0.11,0.09,0.04,293.54,29.25,0.00,-0.30,-2.23
-0.07,0.11,0.02,0.09,0.11,0.09,0.05,289.07,29.25,0.00,-0.58,-2.30
-0.07,0.11,0.01,0.08,0.10,0.08,0.06,286.39,29.25,0.00,-0.76,-2.41
-0.06,0.11,0.02,0.07,0.08,0.07,0.06,287.00,29.26,0.00,-0.78,-2.56
-0.05,0.11,0.03,0.06,0.07,0.06,0.05,290.64,29.26,0.00,-0.67,-2.70
-0.04,0.12,0.04,0.05,0.06,0.04,0.04,296.35,29.26,0.00,-0.52,-2.78
-0.04,0.15,0.06,0.06,0.05,0.03,0.03,303.03,29.27,0.00,-0.40,-2.76
-0.04,0.18,0.07,0.06,0.05,0.01,0.01,309.10,29.27,0.00,-0.34,-2.67
-0.04,0.21,0.08,0.07,0.05,-0.00,0.00,312.83,29.27,0.00,-0.35,-2.53
-0.04,0.23,0.09,0.09,0.06,-0.00,-0.01,313.45,29.26,0.00,-0.43,-2.39
-0.04,0.24,0.09,0.10,0.07,0.00,-0.01,311.55,29.26,0.00,-0.52,-2.26
-0.04,0.24,0.09,0.11,0.09,0.01,-0.01,308.36,29.26,0.00,-0.59,-2.19
-0.04,0.22,0.08,0.11,0.10,0.03,-0.01,305.00,29.25,0.00,-0.58,-2.20
-0.04,0.20,0.07,0.11,0.11,0.04,0.00,302.28,29.25,0.00,-0.52,-2.25
-0.04,0.18,0.06,0.10,0.12,0.06,0.02,300.55,29.25,0.00,-0.49,-2.36
-0.04,0.16,0.05,0.08,0.12,0.07,0.03,299.78,29.25,0.00,-0.54,-2.51
-0.04,0.15,0.04,0.07,0.11,0.08,0.04,299.48,29.25,0.00,-0.66,-2.65
-0.04,0.15,0.03,0.05,0.10,0.08,0.05,298.76,29.25,0.00,-0.76,-2.75
-0.04,0.15,0.03,0.04,0.09,0.07,0.05,296.98,29.26,0.00,-0.81,-2.79
-0.03,0.15,0.03,0.03,0.07,0.06,0.04,294.28,29.26,0.00,-0.80,-2.76
-0.03,0.16,0.04,0.02,0.06,0.04,0.03,291.05,29.26,0.00,-0.76,-2.68
-0.02,0.17,0.04,0.02,0.05,0.02,0.02,287.66,29.26,0.00,-0.73,-2.57
-0.02,0.19,0.05,0.03,0.05,0.01,0.01,285.16,29.26,0.00,-0.73,-2.46
-0.02,0.20,0.06,0.05,0.06,-0.00,0.00,285.39,29.26,0.00,-0.75,-2.38
-0.01,0.20,0.06,0.07,0.07,-0.00,-0.00,289.35,29.27,0.00,-0.78,-2.32
-0.01,0.20,0.07,0.09,0.08,0.00,-0.00,295.91,29.27,0.00,-0.77,-2.31
-0.01,0.18,0.07,0.10,0.09,0.02,0.00,303.02,29.28,0.00,-0.68,-2.35
-0.01,0.16,0.07,0.11,0.10,0.03,0.01,309.02,29.28,0.00,-0.47,-2.44
-0.02,0.13,0.07,0.10,0.11,0.05,0.01,312.81,29.28,0.00,-0.18,-2.56
-0.03,0.10,0.06,0.09,0.11,0.06,0.02,313.60,29.27,0.00,0.12,-2.68
-0.03,0.07,0.05,0.08,0.11,0.07,0.03,311.41,29.27,0.00,0.38,-2.77
