Model : ,20,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-08,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.04,-0.05,0.08,0.02,0.06,0.05,0.04,299.40,28.62,0.00,-0.96,-2.75
-0.03,-0.03,0.09,0.02,0.06,0.04,0.03,296.69,28.62,0.00,-1.03,-2.72
-0.03,-0.01,0.10,0.03,0.05,0.03,0.02,293.12,28.62,0.00,-1.00,-2.63
-0.03,0.02,0.11,0.04,0.05,0.01,0.01,289.02,28.62,0.00,-0.91,-2.50
-0.03,0.04,0.13,0.05,0.06,0.00,-0.01,285.56,28.62,0.00,-0.78,-2.38
-0.03,0.06,0.14,0.07,0.06,0.00,-0.02,284.84,28.61,0.00,-0.64,-2.28
-0.03,0.08,0.15,0.09,0.07,0.00,-0.02,288.00,28.61,0.00,-0.53,-2.23
-0.04,0.08,0.15,0.10,0.08,0.01,-0.02,294.11,28.61,0.00,-0.46,-2.23
-0.04,0.08,0.14,0.11,0.09,0.02,-0.01,301.37,28.60,0.00,-0.43,-2.30
-0.05,0.06,0.14,0.11,0.10,0.04,-0.00,308.27,28.60,0.00,-0.43,-2.42
-0.05,0.04,0.13,0.10,0.11,0.05,0.01,313.40,28.60,0.00,-0.47,-2.58
-0.06,0.01,0.13,0.08,0.11,0.07,0.02,315.46,28.60,0.00,-0.58,-2.70
-0.06,-0.01,0.12,0.07,0.11,0.07,0.04,314.15,28.61,0.00,-0.75,-2.78
-0.06,-0.02,0.12,0.05,0.10,0.07,0.05,310.54,28.61,0.00,-0.95,-2.79
-0.05,-0.02,0.12,0.03,0.09,0.06,0.06,306.32,28.61,0.00,-1.13,-2.73
-0.04,-0.01,0.12,0.02,0.07,0.05,0.05,302.78,28.62,0.00,-1.23,-2.61
-0.03,-0.00,0.14,0.01,0.06,0.04,0.05,300.57,28.62,0.00,-1.24,-2.46
-0.02,0.02,0.15,0.01,0.06,0.03,0.03,299.77,28.63,0.00,-1.10,-2.33
-0.02,0.04,0.17,0.02,0.06,0.02,0.01,300.06,28.63,0.00,-0.81,-2.23
-0.02,0.07,0.20,0.03,0.06,0.01,-0.00,300.63,28.64,0.00,-0.45,-2.17
-0.02,0.09,0.22,0.05,0.07,0.01,-0.02,300.19,28.64,0.00,-0.12,-2.19
-0.03,0.11,0.24,0.06,0.08,0.01,-0.02,297.93,28.63,0.00,0.11,-2.27
-0.03,0.12,0.25,0.08,0.08,0.01,-0.02,294.26,28.63,0.00,0.23,-2.40
-0.04,0.12,0.26,0.09,0.09,0.03,-0.01,290.07,28.63,0.00,0.27,-2.54
-0.04,0.11,0.27,0.09,0.10,0.04,-0.01,286.16,28.63,0.00,0.27,-2.67
-0.05,0.09,0.27,0.09,0.10,0.06,0.00,283.68,28.64,0.00,0.26,-2.77
-0.05,0.07,0.27,0.08,0.11,0.08,0.02,284.43,28.64,0.00,0.22,-2.79
-0.05,0.05,0.27,0.06,0.11,0.08,0.03,289.28,28.64,0.00,0.15,-2.72
-0.05,0.04,0.28,0.05,0.10,0.08,0.04,296.68,28.63,0.00,0.04,-2.60
-0.04,0.04,0.28,0.04,0.09,0.06,0.05,303.89,28.63,0.00,-0.10,-2.45
-0.04,0.05,0.29,0.03,0.08,0.05,0.05,308.86,28.62,0.00,-0.28,-2.33
-0.03,0.05,0.31,0.03,0.07,0.03,0.05,310.90,28.63,0.00,-0.45,-2.25
-0.03,0.06,0.32,0.04,0.06,0.02,0.04,310.20,28.63,0.00,-0.52,-2.22
-0.02,0.08,0.34,0.04,0.05,0.00,0.02,307.51,28.63,0.00,-0.46,-2.24
-0.02,0.09,0.36,0.06,0.05,-0.00,0.01,304.10,28.63,0.00,-0.29,-2.31
-0.02,0.09,0.37,0.07,0.05,-0.01,-0.00,301.26,28.63,0.00,-0.09,-2.43
-0.03,0.08,0.38,0.08,0.06,-0.00,-0.00,299.73,28.62,0.00,0.06,-2.60
-0.03,0.06,0.39,0.10,0.08,0.00,-0.00,299.54,28.62,0.00,0.15,-2.78
-0.04,0.04,0.39,0.10,0.09,0.02,0.00,300.28,28.62,0.00,0.17,-2.90
-0.04,0.02,0.38,0.10,0.10,0.03,0.01,301.44,28.62,0.00,0.15,-2.91
-0.05,-0.00,0.38,0.09,0.11,0.05,0.02,302.25,28.62,0.00,0.10,-2.82
-0.05,-0.01,0.36,0.08,0.11,0.07,0.04,301.49,28.62,0.00,0.06,-2.66
-0.05,-0.02,0.35,0.06,0.11,0.08,0.05,298.50,28.63,0.00,0.02,-2.47
-0.05,-0.01,0.34,0.05,0.10,0.08,0.06,294.28,28.63,0.00,-0.02,-2.29
-0.04,0.01,0.33,0.04,0.09,0.08,0.06,290.91,28.63,0.00,-0.07,-2.18
-0.04,0.03,0.32,0.03,0.07,0.07,0.06,289.91,28.63,0.00,-0.13,-2.14
-0.03,0.06,0.32,0.03,0.06,0.05,0.06,291.45,28.62,0.00,-0.20,-2.18
-0.02,0.09,0.32,0.04,0.05,0.04,0.04,295.15,28.61,0.00,-0.25,-2.30
-0.02,0.12,0.32,0.05,0.04,0.03,0.03,300.32,28.61,0.00,-0.25,-2.46
-0.02,0.15,0.33,0.06,0.05,0.01,0.01,305.51,28.61,0.00,-0.21,-2.64
-0.02,0.17,0.33,0.08,0.06,0.01,-0.00,308.99,28.61,0.00,-0.17,-2.77
-0.02,0.17,0.33,0.09,0.07,0.01,-0.01,309.84,28.61,0.00,-0.17,-2.82
-0.03,0.15,0.33,0.10,0.09,0.02,-0.00,308.40,28.62,0.00,-0.20,-2.79
-0.03,0.13,0.33,0.11,0.10,0.04,0.00,305.65,28.62,0.00,-0.30,-2.69
-0.04,0.11,0.32,0.11,0.11,0.06,0.01,302.56,28.62,0.00,-0.47,-2.54
-0.04,0.08,0.31,0.11,0.12,0.08,0.02,300.03,28.62,0.00,-0.69,-2.38
-0.04,0.07,0.30,0.10,0.12,0.10,0.04,298.84,28.62,0.00,-0.92,-2.25
-0.04,0.06,0.29,0.08,0.11,0.11,0.05,299.22,28.62,0.00,-1.13,-2.16
-0.04,0.06,0.28,0.06,0.11,0.10,0.06,300.52,28.62,0.00,-1.30,-2.13
-0.03,0.08,0.27,0.04,0.10,0.09,0.06,301.37,28.63,0.00,-1.42,-2.16
-0.03,0.11,0.26,0.02,0.08,0.08,0.06,300.81,28.63,0.00,-1.47,-2.27
-0.02,0.14,0.26,0.02,0.07,0.06,0.05,298.77,28.63,0.00,-1.47,-2.41
-0.01,0.19,0.26,0.02,0.06,0.04,0.04,295.48,28.63,0.00,-1.37,-2.57
-0.01,0.24,0.27,0.03,0.06,0.02,0.02,291.38,28.63,0.00,-1.18,-2.70
-0.01,0.28,0.28,0.04,0.06,0.01,0.01,287.69,28.62,0.00,-0.93,-2.80
-0.01,0.32,0.30,0.05,0.07,0.00,0.00,286.41,28.62,0.00,-0.67,-2.81
-0.01,0.34,0.31,0.07,0.08,0.01,-0.00,288.63,28.62,0.00,-0.46,-2.72
-0.01,0.34,0.32,0.09,0.09,0.02,0.00,293.57,28.62,0.00,-0.29,-2.57
-0.02,0.34,0.32,0.10,0.11,0.04,0.01,299.68,28.62,0.00,-0.18,-2.40
-0.03,0.33,0.32,0.11,0.11,0.06,0.02,305.58,28.62,0.00,-0.11,-2.27
-0.03,0.32,0.31,0.11,0.12,0.08,0.03,310.03,28.62,0.00,-0.08,-2.20
-0.04,0.31,0.31,0.10,0.12,0.09,0.04,311.96,28.62,0.00,-0.15,-2.21
-0.04,0.31,0.30,0.08,0.11,0.10,0.05,311.09,28.62,0.00,-0.35,-2.28
-0.04,0.31,0.29,0.06,0.10,0.10,0.06,308.35,28.62,0.00,-0.62,-2.40
-0.04,0.31,0.29,0.04,0.09,0.09,0.06,305.17,28.62,0.00,-0.88,-2.54
-0.03,0.32,0.30,0.03,0.07,0.08,0.06,302.69,28.62,0.00,-1.06,-2.69
-0.02,0.33,0.31,0.03,0.06,0.07,0.05,301.39,28.62,0.00,-1.12,-2.81
-0.01,0.35,0.33,0.03,0.05,0.05,0.04,301.30,28.63,0.00,-1.01,-2.84
-0.00,0.36,0.35,0.04,0.05,0.04,0.03,302.15,28.64,0.00,-0.73,-2.77
-0.00,0.38,0.37,0.05,0.06,0.04,0.01,303.07,28.64,0.00,-0.36,-2.62
-0.01,0.39,0.39,0.07,0.06,0.04,0.00,302.59,28.64,0.00,-0.01,-2.45
-0.01,0.39,0.40,0.08,0.07,0.04,-0.00,299.81,28.64,0.00,0.25,-2.30
-0.02,0.38,0.41,0.10,0.08,0.05,-0.00,295.27,28.64,0.00,0.40,-2.20
-0.03,0.37,0.41,0.12,0.09,0.06,0.00,290.12,28.64,0.00,0.46,-2.15
-0.03,0.36,0.41,0.12,0.10,0.07,0.01,285.34,28.63,0.00,0.45,-2.16
-0.04,0.34,0.41,0.11,0.10,0.09,0.02,282.19,28.63,0.00,0.40,-2.20
-0.05,0.32,0.41,0.10,0.11,0.10,0.03,282.51,28.63,0.00,0.34,-2.31
