Model : ,33,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-08,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.06,-0.05,0.07,0.10,0.10,0.05,-0.02,299.16,29.61,0.00,-0.16,-2.40
-0.07,-0.08,0.07,0.10,0.11,0.06,-0.00,300.03,29.60,0.00,-0.08,-2.56
-0.07,-0.11,0.06,0.09,0.11,0.07,0.01,300.42,29.60,0.00,-0.03,-2.69
-0.08,-0.12,0.05,0.07,0.11,0.08,0.03,299.71,29.60,0.00,-0.03,-2.76
-0.08,-0.13,0.04,0.06,0.10,0.08,0.04,297.91,29.60,0.00,-0.09,-2.76
-0.07,-0.13,0.03,0.04,0.10,0.07,0.05,295.17,29.60,0.00,-0.20,-2.69
-0.06,-0.11,0.02,0.03,0.08,0.06,0.05,291.74,29.60,0.00,-0.35,-2.56
-0.05,-0.10,0.02,0.02,0.07,0.05,0.04,288.73,29.60,0.00,-0.49,-2.41
-0.05,-0.07,0.03,0.02,0.06,0.04,0.03,288.10,29.61,0.00,-0.57,-2.28
-0.04,-0.04,0.04,0.03,0.06,0.02,0.02,290.96,29.61,0.00,-0.58,-2.19
-0.04,-0.01,0.06,0.04,0.06,0.01,0.01,296.28,29.61,0.00,-0.51,-2.15
-0.04,0.01,0.07,0.05,0.07,-0.00,0.01,301.93,29.60,0.00,-0.42,-2.19
-0.05,0.02,0.08,0.07,0.08,-0.00,0.00,306.18,29.60,0.00,-0.33,-2.30
-0.05,0.03,0.08,0.09,0.09,0.00,0.00,308.27,29.60,0.00,-0.25,-2.46
-0.05,0.02,0.08,0.10,0.09,0.01,0.00,308.10,29.61,0.00,-0.17,-2.62
-0.06,0.02,0.08,0.10,0.10,0.03,0.01,306.14,29.61,0.00,-0.08,-2.75
-0.06,0.01,0.07,0.10,0.11,0.05,0.01,303.43,29.61,0.00,0.00,-2.83
-0.06,0.00,0.06,0.09,0.11,0.07,0.02,301.23,29.62,0.00,0.02,-2.82
-0.06,-0.01,0.05,0.07,0.11,0.08,0.03,300.32,29.62,0.00,-0.08,-2.74
-0.05,-0.01,0.04,0.06,0.10,0.08,0.05,300.70,29.62,0.00,-0.25,-2.60
-0.05,-0.01,0.03,0.04,0.10,0.08,0.05,301.94,29.62,0.00,-0.43,-2.45
-0.05,-0.01,0.02,0.03,0.08,0.07,0.05,303.55,29.62,0.00,-0.56,-2.33
-0.04,0.00,0.03,0.03,0.07,0.05,0.05,304.71,29.62,0.00,-0.62,-2.27
-0.03,0.04,0.04,0.03,0.06,0.04,0.04,304.21,29.63,0.00,-0.60,-2.26
-0.03,0.11,0.05,0.03,0.06,0.03,0.02,301.40,29.64,0.00,-0.53,-2.32
-0.02,0.20,0.07,0.05,0.06,0.02,0.01,297.18,29.64,0.00,-0.43,-2.42
-0.01,0.29,0.08,0.06,0.07,0.01,-0.00,293.33,29.64,0.00,-0.33,-2.55
-0.01,0.36,0.08,0.08,0.08,0.01,-0.01,291.16,29.64,0.00,-0.22,-2.70
-0.00,0.40,0.09,0.09,0.09,0.02,-0.01,291.10,29.64,0.00,-0.14,-2.82
-0.00,0.41,0.09,0.10,0.10,0.04,-0.01,293.25,29.63,0.00,-0.07,-2.88
-0.01,0.40,0.08,0.10,0.10,0.05,-0.01,297.24,29.63,0.00,-0.02,-2.85
-0.02,0.38,0.07,0.10,0.11,0.07,-0.00,301.85,29.63,0.00,0.01,-2.74
-0.03,0.35,0.06,0.09,0.11,0.09,0.01,305.52,29.63,0.00,-0.03,-2.60
-0.03,0.33,0.04,0.07,0.11,0.10,0.02,307.33,29.63,0.00,-0.13,-2.45
-0.04,0.32,0.03,0.06,0.10,0.10,0.03,307.30,29.63,0.00,-0.26,-2.32
-0.04,0.32,0.02,0.04,0.09,0.10,0.04,306.00,29.63,0.00,-0.36,-2.25
-0.03,0.33,0.02,0.03,0.08,0.09,0.05,304.13,29.63,0.00,-0.37,-2.24
-0.02,0.33,0.03,0.02,0.07,0.08,0.05,302.41,29.63,0.00,-0.30,-2.29
-0.01,0.34,0.04,0.01,0.06,0.07,0.04,301.49,29.62,0.00,-0.21,-2.41
-0.01,0.33,0.05,0.02,0.05,0.05,0.03,301.66,29.62,0.00,-0.14,-2.59
-0.01,0.32,0.06,0.03,0.06,0.02,0.02,302.65,29.62,0.00,-0.11,-2.78
-0.01,0.31,0.07,0.04,0.06,0.00,0.01,304.00,29.62,0.00,-0.11,-2.92
-0.01,0.28,0.07,0.06,0.07,-0.00,0.01,305.27,29.62,0.00,-0.12,-2.94
-0.02,0.25,0.08,0.08,0.08,-0.00,0.00,305.77,29.62,0.00,-0.12,-2.87
-0.03,0.21,0.08,0.09,0.09,0.01,0.00,304.20,29.62,0.00,-0.10,-2.72
-0.04,0.18,0.08,0.09,0.10,0.03,0.01,299.89,29.62,0.00,-0.06,-2.54
-0.04,0.14,0.07,0.09,0.11,0.05,0.01,294.26,29.62,0.00,-0.01,-2.36
-0.04,0.10,0.06,0.09,0.12,0.07,0.02,290.19,29.62,0.00,-0.01,-2.24
-0.04,0.06,0.05,0.07,0.11,0.08,0.03,289.69,29.62,0.00,-0.08,-2.19
-0.03,0.03,0.03,0.06,0.11,0.08,0.04,292.59,29.62,0.00,-0.21,-2.22
-0.03,0.01,0.03,0.05,0.10,0.08,0.05,297.60,29.62,0.00,-0.37,-2.30
-0.02,-0.01,0.02,0.03,0.08,0.08,0.05,303.29,29.62,0.00,-0.54,-2.44
-0.03,-0.01,0.03,0.03,0.07,0.07,0.04,308.20,29.62,0.00,-0.67,-2.58
-0.03,0.00,0.03,0.02,0.06,0.06,0.04,311.09,29.61,0.00,-0.73,-2.69
-0.03,0.03,0.05,0.03,0.05,0.05,0.03,311.55,29.61,0.00,-0.69,-2.73
-0.04,0.05,0.06,0.04,0.06,0.04,0.01,310.15,29.61,0.00,-0.59,-2.71
-0.04,0.08,0.07,0.06,0.06,0.03,0.00,307.87,29.60,0.00,-0.48,-2.62
-0.03,0.10,0.07,0.07,0.07,0.02,-0.01,305.56,29.60,0.00,-0.40,-2.49
-0.03,0.11,0.08,0.09,0.08,0.03,-0.01,303.77,29.60,0.00,-0.36,-2.34
-0.03,0.10,0.08,0.10,0.09,0.03,-0.01,302.68,29.61,0.00,-0.34,-2.23
-0.03,0.09,0.08,0.11,0.09,0.04,-0.01,302.23,29.60,0.00,-0.30,-2.16
-0.04,0.07,0.07,0.11,0.09,0.05,-0.00,302.00,29.60,0.00,-0.26,-2.17
-0.05,0.04,0.06,0.10,0.09,0.06,0.01,301.23,29.60,0.00,-0.26,-2.24
-0.05,0.03,0.05,0.09,0.09,0.07,0.02,299.43,29.60,0.00,-0.31,-2.38
-0.05,0.02,0.03,0.07,0.09,0.08,0.04,296.69,29.60,0.00,-0.42,-2.54
-0.05,0.02,0.03,0.06,0.08,0.07,0.04,293.14,29.60,0.00,-0.55,-2.70
-0.04,0.03,0.02,0.04,0.07,0.07,0.05,288.99,29.61,0.00,-0.69,-2.80
-0.03,0.04,0.03,0.03,0.06,0.06,0.04,285.48,29.61,0.00,-0.79,-2.84
-0.03,0.07,0.04,0.02,0.06,0.05,0.03,284.93,29.62,0.00,-0.81,-2.81
-0.03,0.10,0.05,0.02,0.06,0.03,0.02,288.67,29.63,0.00,-0.71,-2.71
-0.03,0.13,0.06,0.03,0.06,0.02,0.01,295.44,29.63,0.00,-0.55,-2.58
-0.03,0.15,0.07,0.04,0.06,0.01,0.00,302.68,29.64,0.00,-0.40,-2.44
-0.04,0.17,0.08,0.06,0.07,0.01,-0.00,308.32,29.63,0.00,-0.31,-2.33
-0.05,0.17,0.08,0.07,0.08,0.02,-0.00,311.39,29.63,0.00,-0.30,-2.27
-0.05,0.17,0.08,0.09,0.09,0.03,-0.00,311.79,29.63,0.00,-0.32,-2.27
-0.06,0.15,0.08,0.09,0.10,0.05,0.01,310.04,29.62,0.00,-0.33,-2.33
-0.06,0.12,0.08,0.09,0.11,0.06,0.01,307.20,29.63,0.00,-0.34,-2.45
-0.06,0.09,0.07,0.09,0.11,0.08,0.02,304.30,29.63,0.00,-0.39,-2.59
-0.06,0.06,0.06,0.08,0.11,0.08,0.03,301.99,29.63,0.00,-0.52,-2.74
