Model : ,16,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-08,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.05,-0.12,0.03,0.06,0.10,0.09,0.05,304.22,28.99,0.00,-0.78,-2.11
-0.04,-0.13,0.03,0.04,0.09,0.08,0.06,301.78,28.99,0.00,-1.00,-2.15
-0.04,-0.12,0.03,0.03,0.08,0.07,0.06,300.38,28.99,0.00,-1.14,-2.24
-0.03,-0.11,0.04,0.03,0.07,0.05,0.05,300.06,28.99,0.00,-1.13,-2.39
-0.02,-0.09,0.05,0.03,0.06,0.03,0.04,300.28,28.99,0.00,-0.99,-2.55
-0.01,-0.07,0.07,0.03,0.05,0.02,0.03,299.99,29.00,0.00,-0.78,-2.69
-0.01,-0.06,0.08,0.05,0.05,0.01,0.02,298.46,29.00,0.00,-0.55,-2.76
-0.02,-0.05,0.09,0.06,0.06,0.01,0.00,295.78,29.00,0.00,-0.36,-2.76
-0.03,-0.05,0.10,0.07,0.07,0.01,-0.01,292.33,29.00,0.00,-0.23,-2.69
-0.03,-0.06,0.10,0.09,0.08,0.02,-0.01,288.53,29.00,0.00,-0.18,-2.58
-0.04,-0.07,0.09,0.10,0.10,0.04,-0.00,285.52,29.00,0.00,-0.18,-2.45
-0.04,-0.08,0.08,0.10,0.11,0.06,0.01,285.21,29.00,0.00,-0.25,-2.35
-0.05,-0.11,0.07,0.10,0.11,0.07,0.02,288.67,29.00,0.00,-0.36,-2.29
-0.05,-0.14,0.06,0.09,0.11,0.09,0.03,294.85,29.00,0.00,-0.51,-2.28
-0.05,-0.17,0.05,0.07,0.10,0.10,0.03,301.80,29.00,0.00,-0.66,-2.33
-0.05,-0.18,0.04,0.05,0.10,0.10,0.03,307.95,29.00,0.00,-0.81,-2.43
-0.05,-0.18,0.03,0.04,0.09,0.09,0.04,312.10,29.00,0.00,-0.93,-2.56
-0.05,-0.16,0.03,0.02,0.08,0.07,0.04,313.34,29.00,0.00,-1.00,-2.68
-0.04,-0.14,0.04,0.02,0.07,0.06,0.03,311.58,29.01,0.00,-1.01,-2.76
-0.03,-0.10,0.04,0.03,0.06,0.04,0.03,307.97,29.01,0.00,-0.97,-2.79
-0.02,-0.07,0.06,0.04,0.06,0.03,0.03,304.14,29.01,0.00,-0.85,-2.77
-0.02,-0.04,0.07,0.06,0.06,0.02,0.02,301.28,29.01,0.00,-0.67,-2.69
-0.02,-0.02,0.08,0.07,0.06,0.01,0.01,299.85,29.02,0.00,-0.45,-2.57
-0.03,-0.01,0.09,0.09,0.07,0.01,0.00,299.77,29.02,0.00,-0.20,-2.46
-0.04,-0.01,0.09,0.10,0.08,0.02,0.00,300.65,29.02,0.00,0.06,-2.36
-0.05,-0.02,0.08,0.11,0.09,0.03,0.00,301.62,29.01,0.00,0.28,-2.31
-0.05,-0.04,0.08,0.12,0.10,0.04,0.01,301.32,29.01,0.00,0.38,-2.31
-0.06,-0.06,0.07,0.11,0.11,0.06,0.02,298.93,29.01,0.00,0.29,-2.38
-0.06,-0.09,0.06,0.10,0.11,0.08,0.03,295.03,29.01,0.00,0.08,-2.50
-0.05,-0.11,0.05,0.09,0.11,0.09,0.04,290.90,29.01,0.00,-0.17,-2.64
-0.05,-0.13,0.04,0.08,0.10,0.09,0.05,287.53,29.02,0.00,-0.40,-2.78
