Model : ,35,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-08,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.06,-0.04,0.05,0.08,0.11,0.09,0.02,309.91,29.98,0.00,0.05,-2.85
-0.07,-0.05,0.04,0.06,0.10,0.08,0.02,308.94,29.98,0.00,-0.11,-2.80
-0.06,-0.04,0.03,0.05,0.09,0.06,0.02,306.90,29.98,0.00,-0.27,-2.69
-0.06,-0.03,0.03,0.04,0.08,0.04,0.02,304.63,29.98,0.00,-0.42,-2.53
-0.04,-0.00,0.04,0.04,0.07,0.03,0.02,302.81,29.98,0.00,-0.50,-2.37
-0.03,0.03,0.05,0.04,0.06,0.01,0.01,301.86,29.98,0.00,-0.47,-2.25
-0.02,0.06,0.06,0.05,0.06,0.00,-0.00,301.84,29.98,0.00,-0.30,-2.18
-0.02,0.10,0.07,0.07,0.06,-0.01,-0.02,302.41,29.98,0.00,-0.06,-2.18
-0.03,0.13,0.08,0.08,0.06,-0.01,-0.02,302.95,29.97,0.00,0.18,-2.23
-0.03,0.15,0.08,0.10,0.07,-0.00,-0.03,303.02,29.97,0.00,0.34,-2.34
-0.04,0.16,0.08,0.11,0.08,0.01,-0.02,302.25,29.96,0.00,0.40,-2.48
-0.04,0.16,0.08,0.12,0.09,0.02,-0.02,299.91,29.96,0.00,0.41,-2.61
-0.05,0.15,0.07,0.12,0.10,0.04,-0.01,295.70,29.96,0.00,0.40,-2.70
-0.05,0.13,0.06,0.11,0.10,0.06,0.00,290.94,29.96,0.00,0.39,-2.75
-0.05,0.11,0.05,0.10,0.11,0.07,0.01,288.26,29.97,0.00,0.38,-2.72
