Model : ,13,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-07,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.02,0.09,0.09,0.04,0.03,0.00,-0.01,301.64,30.17,0.00,-0.70,-2.34
-0.02,0.09,0.09,0.05,0.04,0.00,-0.01,300.83,30.16,0.00,-0.59,-2.26
-0.03,0.09,0.10,0.07,0.05,0.01,-0.02,300.84,30.16,0.00,-0.53,-2.22
-0.04,0.08,0.09,0.07,0.07,0.02,-0.02,301.33,30.16,0.00,-0.63,-2.23
-0.05,0.06,0.08,0.08,0.08,0.03,-0.01,301.61,30.16,0.00,-0.84,-2.27
-0.07,0.04,0.07,0.08,0.09,0.04,-0.00,300.46,30.16,0.00,-1.00,-2.36
-0.07,0.01,0.05,0.07,0.10,0.04,0.01,297.17,30.16,0.00,-0.97,-2.49
-0.08,-0.01,0.03,0.07,0.10,0.05,0.02,292.76,30.15,0.00,-0.79,-2.61
-0.07,-0.02,0.02,0.06,0.09,0.05,0.02,289.41,30.15,0.00,-0.56,-2.68
-0.07,-0.02,0.02,0.04,0.07,0.05,0.03,288.67,30.15,0.00,-0.42,-2.64
-0.06,-0.02,0.02,0.02,0.06,0.04,0.03,290.68,30.15,0.00,-0.37,-2.53
-0.06,0.00,0.02,0.01,0.05,0.03,0.03,295.04,30.15,0.00,-0.37,-2.38
-0.06,0.02,0.03,0.01,0.04,0.01,0.02,300.99,30.15,0.00,-0.35,-2.24
-0.05,0.04,0.04,0.01,0.04,-0.00,0.01,306.93,30.15,0.00,-0.30,-2.14
-0.05,0.06,0.05,0.02,0.04,-0.02,-0.01,310.90,30.16,0.00,-0.25,-2.10
-0.05,0.07,0.06,0.04,0.05,-0.02,-0.02,311.83,30.16,0.00,-0.25,-2.11
-0.05,0.07,0.07,0.05,0.06,-0.02,-0.03,310.13,30.16,0.00,-0.28,-2.18
-0.06,0.06,0.08,0.07,0.07,-0.01,-0.03,306.91,30.16,0.00,-0.27,-2.29
-0.06,0.05,0.08,0.08,0.09,0.00,-0.03,303.29,30.15,0.00,-0.19,-2.45
-0.07,0.04,0.07,0.08,0.10,0.02,-0.02,300.26,30.15,0.00,-0.06,-2.62
