시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
22.25,-0.11,4.59,4.57,0.05,0.05,0.17,0.13,855.33,30.1,0.0,-0.08,-2.55
22.26,-0.11,4.64,4.6,0.07,0.06,0.17,0.12,858.84,30.1,0.0,0.0,-2.36
22.27,-0.1,4.66,4.62,0.08,0.07,0.17,0.12,861.88,30.11,0.0,0.02,-2.21
22.28,-0.1,4.67,4.64,0.09,0.08,0.18,0.12,862.45,30.11,0.0,-0.08,-2.13
22.29,-0.1,4.68,4.65,0.1,0.1,0.2,0.12,859.35,30.11,0.0,-0.35,-2.11
22.33,-0.09,4.62,4.64,0.07,0.1,0.26,0.16,855.7,30.1,0.0,-1.22,-2.58
22.34,-0.1,4.61,4.64,0.06,0.08,0.25,0.17,859.68,30.1,0.0,-1.19,-2.71
22.35,-0.11,4.61,4.64,0.04,0.07,0.23,0.17,860.34,30.1,0.0,-1.2,-2.75
22.36,-0.11,4.64,4.66,0.03,0.05,0.2,0.18,858.13,30.1,0.0,-1.26,-2.73
22.37,-0.11,4.68,4.69,0.02,0.04,0.16,0.18,856.56,30.1,0.0,-1.29,-2.64
22.38,-0.1,4.71,4.72,0.02,0.03,0.13,0.17,858.61,30.1,0.0,-1.25,-2.52
22.39,-0.09,4.75,4.77,0.03,0.03,0.11,0.16,864.11,30.09,0.0,-1.14,-2.39
22.4,-0.08,4.78,4.81,0.04,0.03,0.09,0.14,870.88,30.09,0.0,-1.02,-2.29
22.41,-0.08,4.82,4.85,0.06,0.04,0.08,0.13,876.81,30.09,0.0,-0.93,-2.25
22.42,-0.08,4.86,4.89,0.08,0.04,0.07,0.12,881.39,30.09,0.0,-0.86,-2.25
22.43,-0.1,4.9,4.92,0.09,0.06,0.06,0.11,886.26,30.1,0.0,-0.75,-2.31
22.44,-0.11,4.93,4.93,0.1,0.07,0.07,0.11,892.98,30.09,0.0,-0.52,-2.43
22.45,-0.13,4.95,4.94,0.1,0.09,0.08,0.12,900.53,30.09,0.0,-0.22,-2.56
22.46,-0.13,4.95,4.94,0.1,0.1,0.08,0.13,905.95,30.09,0.0,0.03,-2.68
22.47,-0.13,4.93,4.94,0.09,0.11,0.08,0.15,907.14,30.09,0.0,0.14,-2.76
22.48,-0.12,4.89,4.94,0.08,0.11,0.08,0.17,904.88,30.09,0.0,0.11,-2.78
22.49,-0.12,4.85,4.95,0.07,0.1,0.08,0.19,902.2,30.1,0.0,-0.03,-2.74
22.5,-0.13,4.83,4.97,0.06,0.08,0.08,0.2,901.66,30.1,0.0,-0.24,-2.63
22.51,-0.15,4.82,4.99,0.05,0.06,0.08,0.2,903.62,30.1,0.0,-0.44,-2.49
22.52,-0.16,4.85,5.02,0.04,0.05,0.09,0.19,906.79,30.1,0.0,-0.55,-2.35
22.53,-0.16,4.9,5.04,0.04,0.04,0.11,0.18,909.78,30.1,0.0,-0.52,-2.22
22.54,-0.14,4.97,5.07,0.05,0.04,0.13,0.17,911.17,30.1,0.0,-0.38,-2.14
22.55,-0.11,5.04,5.1,0.05,0.04,0.14,0.16,909.12,30.1,0.0,-0.18,-2.14
22.56,-0.08,5.11,5.14,0.06,0.04,0.16,0.15,902.88,30.11,0.0,0.03,-2.23
22.57,-0.06,5.15,5.17,0.07,0.05,0.17,0.14,894.55,30.11,0.0,0.19,-2.4
22.58,-0.04,5.18,5.21,0.08,0.06,0.18,0.14,888.02,30.11,0.0,0.25,-2.58
22.59,-0.05,5.18,5.22,0.09,0.07,0.19,0.14,886.0,30.11,0.0,0.18,-2.73
22.6,-0.07,5.15,5.23,0.09,0.08,0.19,0.15,888.08,30.11,0.0,0.03,-2.83
22.61,-0.09,5.1,5.23,0.08,0.09,0.19,0.16,891.71,30.11,0.0,-0.1,-2.85
22.62,-0.1,5.03,5.23,0.07,0.09,0.17,0.17,894.45,30.11,0.0,-0.16,-2.79
22.63,-0.11,4.95,5.24,0.07,0.09,0.15,0.17,895.72,30.11,0.0,-0.14,-2.67
22.64,-0.11,4.88,5.25,0.06,0.09,0.13,0.18,896.85,30.11,0.0,-0.03,-2.54
22.65,-0.09,4.83,5.26,0.04,0.08,0.1,0.17,899.22,30.12,0.0,0.13,-2.41
22.66,-0.07,4.82,5.27,0.03,0.07,0.07,0.17,902.02,30.12,0.0,0.27,-2.31
22.67,-0.06,4.87,5.29,0.03,0.07,0.05,0.16,902.18,30.12,0.0,0.28,-2.27
22.68,-0.05,4.99,5.3,0.03,0.06,0.04,0.16,897.56,30.11,0.0,0.09,-2.29
22.69,-0.05,5.14,5.31,0.05,0.06,0.05,0.16,890.12,30.11,0.0,-0.21,-2.36
22.7,-0.07,5.28,5.32,0.07,0.06,0.07,0.15,885.12,30.1,0.0,-0.39,-2.49
22.71,-0.09,5.36,5.34,0.09,0.06,0.09,0.14,886.46,30.1,0.0,-0.3,-2.66
22.72,-0.11,5.39,5.35,0.1,0.07,0.1,0.13,893.19,30.1,0.0,0.01,-2.84
22.73,-0.12,5.38,5.36,0.12,0.07,0.12,0.12,901.09,30.1,0.0,0.33,-2.96
22.74,-0.12,5.36,5.37,0.13,0.09,0.14,0.12,906.44,30.11,0.0,0.46,-2.98
22.75,-0.11,5.34,5.37,0.13,0.1,0.16,0.12,908.09,30.12,0.0,0.39,-2.91
22.76,-0.1,5.35,5.37,0.12,0.11,0.18,0.13,906.94,30.12,0.0,0.19,-2.76
22.77,-0.09,5.37,5.37,0.1,0.11,0.19,0.15,904.54,30.12,0.0,-0.04,-2.58
22.78,-0.09,5.41,5.37,0.08,0.1,0.2,0.18,902.29,30.11,0.0,-0.24,-2.4
22.79,-0.09,5.47,5.37,0.06,0.09,0.2,0.2,901.17,30.1,0.0,-0.37,-2.27
22.8,-0.1,5.53,5.38,0.04,0.07,0.21,0.21,901.53,30.1,0.0,-0.42,-2.21
