시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
210.64,-0.19,2.93,2.47,0.06,0.03,-0.03,0.03,1426.08,29.66,0.0,832.85,-2.76
210.65,-0.2,2.87,2.48,0.08,0.04,-0.02,0.02,1434.81,29.67,0.0,833.06,-2.75
210.66,-0.23,2.77,2.48,0.09,0.06,0.0,0.02,1437.09,29.67,0.0,833.24,-2.7
210.67,-0.26,2.66,2.48,0.09,0.07,0.02,0.04,1433.48,29.67,0.0,833.34,-2.63
210.68,-0.28,2.58,2.48,0.09,0.08,0.04,0.06,1427.11,29.67,0.0,833.37,-2.55
210.73,-0.16,2.89,2.47,0.02,0.05,0.05,0.14,1430.81,29.65,0.0,833.3,-2.43
210.74,-0.12,2.95,2.48,0.01,0.04,0.03,0.15,1439.19,29.65,0.0,833.06,-2.53
210.75,-0.11,3.04,2.49,0.01,0.03,0.01,0.14,1446.54,29.65,0.0,832.59,-2.66
210.76,-0.15,3.16,2.51,0.01,0.03,-0.02,0.13,1451.62,29.65,0.0,832.02,-2.78
210.77,-0.2,3.27,2.53,0.02,0.03,-0.04,0.12,1453.43,29.65,0.0,831.59,-2.83
210.78,-0.26,3.33,2.55,0.03,0.03,-0.05,0.1,1451.87,29.64,0.0,831.47,-2.79
210.79,-0.3,3.34,2.57,0.05,0.04,-0.04,0.08,1448.09,29.64,0.0,831.64,-2.66
210.8,-0.33,3.28,2.59,0.06,0.05,-0.03,0.06,1443.73,29.64,0.0,831.97,-2.49
210.81,-0.33,3.16,2.6,0.07,0.07,-0.01,0.04,1439.99,29.64,0.0,832.33,-2.32
210.82,-0.31,3.01,2.6,0.08,0.08,0.01,0.03,1438.07,29.65,0.0,832.6,-2.18
210.83,-0.29,2.88,2.59,0.07,0.1,0.03,0.04,1439.61,29.65,0.0,832.66,-2.13
210.84,-0.28,2.82,2.58,0.07,0.1,0.05,0.07,1445.28,29.66,0.0,832.46,-2.17
210.85,-0.28,2.83,2.57,0.06,0.1,0.06,0.1,1453.53,29.66,0.0,832.09,-2.29
210.86,-0.26,2.92,2.56,0.05,0.09,0.07,0.14,1461.92,29.67,0.0,831.72,-2.47
210.87,-0.22,3.08,2.56,0.04,0.08,0.08,0.16,1468.65,29.67,0.0,831.45,-2.7
210.88,-0.17,3.26,2.56,0.02,0.06,0.07,0.16,1472.62,29.68,0.0,831.3,-2.91
210.89,-0.13,3.4,2.57,0.01,0.04,0.05,0.16,1473.05,29.68,0.0,831.22,-3.03
210.9,-0.12,3.45,2.58,0.01,0.02,0.03,0.15,1470.06,29.68,0.0,831.12,-3.02
210.91,-0.15,3.4,2.6,0.02,0.01,-0.0,0.14,1465.68,29.67,0.0,831.02,-2.89
210.92,-0.18,3.29,2.62,0.03,0.01,-0.03,0.12,1463.35,29.66,0.0,831.02,-2.71
