시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
179.0,-0.13,2.83,2.53,0.03,0.02,0.01,0.07,1425.76,29.98,0.0,863.23,-2.82
179.06,-0.29,2.63,2.58,0.1,0.08,0.05,0.11,1433.76,29.99,0.0,863.43,-2.28
179.07,-0.3,2.64,2.57,0.08,0.08,0.04,0.13,1442.46,29.99,0.0,863.12,-2.17
179.08,-0.32,2.67,2.57,0.07,0.08,0.03,0.14,1448.72,29.99,0.0,862.84,-2.12
179.09,-0.34,2.68,2.56,0.05,0.07,0.02,0.15,1452.48,29.99,0.0,862.71,-2.14
179.1,-0.34,2.66,2.57,0.03,0.05,-0.0,0.16,1454.5,30.0,0.0,862.81,-2.24
179.11,-0.32,2.62,2.57,0.02,0.04,-0.02,0.17,1454.82,30.01,0.0,863.07,-2.39
179.12,-0.3,2.61,2.58,0.01,0.03,-0.04,0.18,1452.14,30.02,0.0,863.26,-2.55
179.13,-0.28,2.66,2.6,0.02,0.02,-0.06,0.17,1445.69,30.02,0.0,863.23,-2.69
179.14,-0.28,2.75,2.61,0.03,0.02,-0.07,0.16,1437.84,30.02,0.0,863.03,-2.79
179.15,-0.26,2.86,2.63,0.04,0.02,-0.07,0.15,1433.52,30.01,0.0,862.81,-2.81
179.16,-0.24,2.97,2.65,0.06,0.02,-0.05,0.13,1436.03,30.01,0.0,862.74,-2.73
179.17,-0.21,3.05,2.66,0.08,0.04,-0.01,0.12,1444.29,30.01,0.0,862.83,-2.59
179.18,-0.19,3.09,2.67,0.09,0.05,0.02,0.11,1454.79,30.01,0.0,862.96,-2.43
179.19,-0.19,3.08,2.68,0.09,0.07,0.05,0.11,1464.34,30.01,0.0,863.05,-2.27
179.2,-0.21,3.05,2.68,0.09,0.08,0.06,0.11,1470.45,30.01,0.0,863.06,-2.16
179.21,-0.24,3.01,2.67,0.09,0.09,0.07,0.12,1471.05,30.01,0.0,863.06,-2.12
179.22,-0.27,2.97,2.66,0.07,0.09,0.06,0.14,1465.71,30.01,0.0,863.11,-2.16
179.23,-0.29,2.95,2.65,0.06,0.08,0.05,0.15,1457.59,30.01,0.0,863.21,-2.27
179.24,-0.31,2.91,2.65,0.04,0.07,0.05,0.15,1452.43,30.01,0.0,863.37,-2.4
179.25,-0.31,2.86,2.66,0.02,0.05,0.04,0.15,1454.09,30.01,0.0,863.56,-2.55
179.26,-0.3,2.8,2.67,0.01,0.04,0.04,0.14,1461.85,30.01,0.0,863.72,-2.66
179.27,-0.29,2.76,2.68,0.0,0.03,0.04,0.12,1472.42,30.01,0.0,863.76,-2.71
179.28,-0.28,2.75,2.7,0.0,0.02,0.02,0.12,1482.6,30.01,0.0,863.6,-2.68
179.29,-0.28,2.77,2.72,0.02,0.02,-0.0,0.11,1490.23,30.0,0.0,863.34,-2.58
