시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
157.6,-0.23,15.72,16.13,0.09,0.04,-0.18,0.14,1425.71,28.47,0.0,1560.38,-2.67
157.61,-0.35,15.69,16.14,0.1,0.04,-0.16,0.19,1426.24,28.47,0.0,1560.55,-2.49
157.7,-0.45,15.9,16.33,0.01,-0.03,-0.08,0.08,1429.02,28.47,0.0,1559.76,-2.48
157.71,-0.37,15.95,16.38,0.02,-0.04,-0.06,0.06,1437.25,28.47,0.0,1559.78,-2.47
157.72,-0.26,16.02,16.42,0.03,-0.03,-0.02,0.06,1442.73,28.47,0.0,1559.93,-2.45
157.73,-0.17,16.13,16.45,0.05,-0.03,0.03,0.09,1444.35,28.46,0.0,1560.07,-2.4
157.74,-0.15,16.3,16.49,0.07,-0.02,0.07,0.12,1442.08,28.46,0.0,1560.09,-2.31
157.75,-0.17,16.49,16.52,0.09,-0.01,0.1,0.16,1437.86,28.46,0.0,1560.0,-2.2
157.76,-0.19,16.63,16.56,0.1,0.0,0.11,0.19,1435.0,28.45,0.0,1559.82,-2.13
157.77,-0.16,16.69,16.6,0.1,0.02,0.1,0.2,1435.77,28.45,0.0,1559.63,-2.12
157.78,-0.1,16.67,16.64,0.1,0.04,0.08,0.2,1439.94,28.45,0.0,1559.48,-2.17
157.79,-0.06,16.59,16.67,0.08,0.05,0.04,0.18,1445.99,28.45,0.0,1559.42,-2.26
157.8,-0.11,16.5,16.68,0.06,0.06,-0.0,0.16,1452.31,28.45,0.0,1559.49,-2.36
157.81,-0.21,16.43,16.69,0.03,0.05,-0.04,0.13,1457.3,28.46,0.0,1559.61,-2.45
157.82,-0.33,16.39,16.69,0.01,0.04,-0.07,0.12,1459.49,28.47,0.0,1559.67,-2.52
157.83,-0.42,16.4,16.71,-0.0,0.02,-0.06,0.11,1458.37,28.48,0.0,1559.56,-2.58
157.84,-0.46,16.44,16.74,-0.01,-0.0,-0.04,0.11,1454.85,28.5,0.0,1559.33,-2.62
157.85,-0.46,16.5,16.79,-0.0,-0.02,-0.03,0.13,1450.3,28.5,0.0,1559.13,-2.62
157.86,-0.43,16.55,16.87,0.0,-0.03,-0.05,0.18,1445.88,28.5,0.0,1559.06,-2.57
