시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
127.39,-0.07,8.91,8.89,0.03,0.02,-0.07,0.14,1141.55,29.71,0.0,1054.5,-2.22
127.4,-0.06,8.95,8.92,0.04,0.02,-0.09,0.1,1144.42,29.7,0.0,1054.62,-2.31
127.41,-0.07,9.0,8.95,0.05,0.02,-0.08,0.07,1149.44,29.69,0.0,1054.72,-2.45
127.42,-0.09,9.04,8.99,0.06,0.03,-0.05,0.04,1155.38,29.69,0.0,1054.76,-2.6
127.43,-0.11,9.07,9.03,0.07,0.04,-0.01,0.03,1158.91,29.68,0.0,1054.75,-2.73
127.44,-0.13,9.09,9.07,0.08,0.06,0.04,0.03,1157.7,29.69,0.0,1054.7,-2.78
127.45,-0.13,9.1,9.1,0.09,0.07,0.08,0.05,1153.15,29.7,0.0,1054.64,-2.76
127.46,-0.12,9.1,9.12,0.09,0.08,0.11,0.08,1149.72,29.7,0.0,1054.66,-2.68
127.47,-0.1,9.11,9.13,0.09,0.08,0.1,0.12,1150.88,29.71,0.0,1054.81,-2.55
127.48,-0.09,9.13,9.14,0.08,0.08,0.06,0.15,1156.51,29.71,0.0,1055.05,-2.4
127.49,-0.11,9.15,9.15,0.07,0.07,0.03,0.19,1164.32,29.7,0.0,1055.29,-2.29
127.5,-0.19,9.18,9.17,0.06,0.06,0.03,0.22,1171.95,29.7,0.0,1055.45,-2.22
127.51,-0.29,9.2,9.19,0.05,0.06,0.04,0.26,1177.41,29.7,0.0,1055.5,-2.21
127.52,-0.37,9.23,9.22,0.04,0.05,0.07,0.28,1179.07,29.7,0.0,1055.48,-2.26
127.53,-0.39,9.26,9.26,0.04,0.04,0.08,0.29,1176.54,29.7,0.0,1055.4,-2.35
127.54,-0.35,9.28,9.31,0.05,0.03,0.07,0.27,1171.79,29.7,0.0,1055.32,-2.46
127.55,-0.27,9.28,9.36,0.06,0.02,0.06,0.25,1168.46,29.7,0.0,1055.26,-2.57
127.56,-0.16,9.28,9.4,0.07,0.02,0.04,0.21,1169.08,29.7,0.0,1055.26,-2.67
127.57,-0.05,9.26,9.44,0.08,0.03,0.04,0.16,1173.12,29.7,0.0,1055.29,-2.75
127.58,0.0,9.26,9.46,0.09,0.04,0.04,0.13,1178.05,29.71,0.0,1055.31,-2.78
127.59,-0.01,9.27,9.47,0.1,0.05,0.07,0.1,1181.58,29.71,0.0,1055.3,-2.74
127.6,-0.06,9.3,9.47,0.11,0.06,0.1,0.09,1183.32,29.71,0.0,1055.25,-2.65
127.61,-0.14,9.34,9.47,0.12,0.06,0.13,0.09,1184.85,29.7,0.0,1055.18,-2.54
127.62,-0.21,9.38,9.49,0.11,0.06,0.16,0.11,1187.74,29.7,0.0,1055.1,-2.41
127.63,-0.25,9.41,9.51,0.1,0.06,0.17,0.14,1191.98,29.7,0.0,1055.06,-2.3
127.64,-0.28,9.45,9.54,0.08,0.05,0.16,0.17,1196.65,29.7,0.0,1055.13,-2.25
