시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
170.23,-0.26,14.89,14.84,0.02,-0.03,-0.1,0.03,1427.99,29.44,0.0,1452.73,-2.66
170.24,-0.35,14.79,14.89,0.03,-0.02,-0.13,0.02,1433.08,29.43,0.0,1452.83,-2.82
170.25,-0.41,14.76,14.92,0.05,-0.01,-0.08,0.01,1436.72,29.43,0.0,1452.95,-2.88
170.26,-0.42,14.8,14.95,0.08,0.0,0.0,-0.02,1439.76,29.42,0.0,1453.04,-2.84
170.27,-0.4,14.9,14.97,0.1,0.02,0.08,-0.03,1442.52,29.42,0.0,1453.07,-2.74
170.28,-0.36,15.0,14.99,0.11,0.04,0.11,-0.03,1445.1,29.42,0.0,1453.01,-2.61
170.29,-0.31,15.11,15.0,0.1,0.05,0.07,-0.01,1447.21,29.42,0.0,1452.89,-2.48
170.3,-0.27,15.22,15.02,0.08,0.06,0.01,0.05,1448.32,29.42,0.0,1452.72,-2.38
170.31,-0.23,15.34,15.04,0.06,0.05,-0.06,0.14,1448.14,29.43,0.0,1452.5,-2.31
170.32,-0.2,15.47,15.05,0.03,0.04,-0.11,0.25,1447.17,29.44,0.0,1452.3,-2.28
170.33,-0.15,15.55,15.07,0.01,0.02,-0.12,0.34,1446.53,29.45,0.0,1452.18,-2.31
170.34,-0.07,15.54,15.1,0.0,0.0,-0.07,0.39,1447.05,29.45,0.0,1452.18,-2.4
170.35,0.01,15.48,15.14,-0.0,-0.01,0.01,0.39,1447.71,29.44,0.0,1452.29,-2.53
170.36,0.07,15.4,15.18,0.0,-0.02,0.07,0.36,1445.36,29.44,0.0,1452.49,-2.65
170.37,0.06,15.33,15.23,0.01,-0.02,0.08,0.33,1437.85,29.43,0.0,1452.75,-2.72
170.38,0.01,15.29,15.29,0.03,-0.01,0.03,0.3,1427.78,29.42,0.0,1453.01,-2.74
170.41,-0.15,15.15,15.42,0.1,0.01,-0.05,0.22,1433.38,29.42,0.0,1453.05,-2.53
170.42,-0.19,15.12,15.44,0.12,0.02,-0.04,0.21,1445.9,29.42,0.0,1452.87,-2.45
170.43,-0.25,15.14,15.47,0.12,0.02,-0.03,0.22,1457.3,29.43,0.0,1452.68,-2.39
170.44,-0.32,15.2,15.49,0.1,0.03,-0.03,0.26,1465.49,29.43,0.0,1452.53,-2.37
170.45,-0.37,15.28,15.51,0.08,0.04,-0.05,0.31,1470.71,29.43,0.0,1452.49,-2.39
170.46,-0.4,15.33,15.52,0.06,0.04,-0.07,0.37,1474.18,29.43,0.0,1452.57,-2.45
