시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
226.61,-0.25,5.62,5.66,0.07,0.04,-0.02,0.13,1425.51,30.34,0.0,1092.38,-2.95
226.69,-0.04,5.68,5.74,-0.01,0.03,-0.01,0.12,1430.53,30.34,0.0,1091.91,-2.3
226.7,-0.08,5.72,5.74,-0.0,0.02,-0.02,0.11,1436.72,30.34,0.0,1091.74,-2.32
226.71,-0.14,5.78,5.75,0.0,0.02,-0.02,0.12,1441.67,30.33,0.0,1091.86,-2.43
226.72,-0.2,5.85,5.75,0.02,0.02,-0.02,0.13,1444.77,30.33,0.0,1092.17,-2.61
226.73,-0.25,5.89,5.76,0.03,0.03,-0.01,0.14,1444.0,30.33,0.0,1092.5,-2.77
226.74,-0.29,5.91,5.79,0.05,0.04,-0.0,0.14,1438.26,30.33,0.0,1092.73,-2.85
226.75,-0.31,5.9,5.81,0.07,0.04,0.01,0.12,1430.22,30.33,0.0,1092.79,-2.85
226.76,-0.33,5.87,5.84,0.08,0.05,0.02,0.1,1425.6,30.33,0.0,1092.66,-2.77
226.77,-0.34,5.82,5.87,0.08,0.06,0.04,0.1,1428.31,30.33,0.0,1092.37,-2.62
226.78,-0.36,5.78,5.88,0.08,0.07,0.05,0.11,1437.37,30.33,0.0,1092.04,-2.46
226.79,-0.36,5.74,5.9,0.06,0.07,0.06,0.12,1449.01,30.33,0.0,1091.86,-2.32
226.8,-0.34,5.73,5.9,0.05,0.07,0.06,0.13,1459.74,30.33,0.0,1091.92,-2.24
226.81,-0.32,5.74,5.91,0.03,0.06,0.06,0.13,1466.61,30.33,0.0,1092.15,-2.23
226.82,-0.29,5.78,5.91,0.01,0.05,0.04,0.14,1466.82,30.33,0.0,1092.3,-2.3
226.83,-0.27,5.85,5.92,0.0,0.04,0.02,0.16,1459.59,30.33,0.0,1092.16,-2.43
226.84,-0.25,5.93,5.93,-0.0,0.02,-0.01,0.18,1448.54,30.34,0.0,1091.8,-2.59
226.85,-0.22,6.01,5.95,-0.0,0.01,-0.04,0.19,1440.13,30.34,0.0,1091.45,-2.74
226.86,-0.17,6.07,5.98,0.0,-0.0,-0.06,0.18,1438.85,30.34,0.0,1091.31,-2.85
226.87,-0.1,6.11,6.02,0.01,-0.0,-0.07,0.14,1444.46,30.34,0.0,1091.41,-2.92
226.88,-0.07,6.14,6.05,0.03,-0.0,-0.07,0.09,1454.05,30.34,0.0,1091.68,-2.89
226.89,-0.09,6.17,6.07,0.04,0.01,-0.07,0.07,1464.5,30.35,0.0,1092.02,-2.77
226.9,-0.17,6.19,6.07,0.06,0.02,-0.07,0.05,1473.41,30.35,0.0,1092.34,-2.59
226.91,-0.26,6.21,6.08,0.08,0.03,-0.06,0.06,1479.77,30.35,0.0,1092.58,-2.43
226.92,-0.32,6.22,6.09,0.08,0.04,-0.04,0.07,1483.73,30.34,0.0,1092.74,-2.33
226.93,-0.35,6.23,6.11,0.08,0.04,-0.02,0.09,1485.01,30.34,0.0,1092.82,-2.31
226.94,-0.36,6.24,6.13,0.06,0.05,0.01,0.11,1482.13,30.33,0.0,1092.85,-2.35
226.95,-0.35,6.24,6.15,0.05,0.05,0.03,0.13,1474.4,30.33,0.0,1092.87,-2.41
226.96,-0.35,6.25,6.15,0.03,0.04,0.04,0.14,1464.66,30.32,0.0,1092.89,-2.49
226.97,-0.33,6.26,6.15,0.01,0.03,0.05,0.14,1458.42,30.32,0.0,1092.91,-2.58
226.98,-0.28,6.28,6.17,0.0,0.02,0.06,0.14,1459.33,30.33,0.0,1092.93,-2.7
226.99,-0.22,6.31,6.19,-0.0,0.01,0.06,0.13,1466.59,30.33,0.0,1092.95,-2.81
227.0,-0.17,6.36,6.22,0.0,0.01,0.05,0.12,1476.86,30.34,0.0,1092.98,-2.87
227.01,-0.15,6.41,6.25,0.01,0.01,0.03,0.11,1486.93,30.35,0.0,1093.01,-2.84
227.02,-0.16,6.47,6.27,0.02,0.01,-0.0,0.1,1494.92,30.36,0.0,1093.01,-2.74
227.03,-0.18,6.52,6.29,0.03,0.02,-0.03,0.11,1500.77,30.37,0.0,1092.92,-2.62
227.04,-0.22,6.53,6.29,0.05,0.03,-0.05,0.12,1505.28,30.37,0.0,1092.67,-2.52
227.05,-0.26,6.52,6.29,0.06,0.03,-0.05,0.13,1508.01,30.37,0.0,1092.35,-2.46
227.06,-0.3,6.49,6.29,0.07,0.03,-0.03,0.15,1506.8,30.36,0.0,1092.08,-2.45
227.07,-0.32,6.47,6.31,0.07,0.04,-0.01,0.16,1500.37,30.35,0.0,1091.99,-2.48
227.08,-0.33,6.45,6.34,0.06,0.04,0.02,0.17,1491.12,30.34,0.0,1092.07,-2.54
227.09,-0.33,6.42,6.36,0.05,0.04,0.04,0.17,1484.11,30.33,0.0,1092.27,-2.65
227.1,-0.3,6.39,6.37,0.04,0.04,0.04,0.17,1482.91,30.32,0.0,1092.52,-2.81
