시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
193.47,-0.1,14.98,14.95,0.1,0.0,-0.02,0.29,1427.79,28.69,0.0,1503.64,-2.37
193.48,-0.16,14.97,14.98,0.1,0.01,0.05,0.32,1430.69,28.69,0.0,1503.55,-2.3
193.49,-0.25,15.01,14.99,0.1,0.02,0.1,0.33,1432.64,28.69,0.0,1503.5,-2.3
193.5,-0.32,15.08,15.0,0.09,0.03,0.1,0.32,1433.36,28.7,0.0,1503.54,-2.37
193.51,-0.37,15.16,15.0,0.07,0.03,0.05,0.31,1432.69,28.7,0.0,1503.63,-2.47
193.52,-0.38,15.24,15.01,0.05,0.02,0.0,0.3,1429.97,28.7,0.0,1503.62,-2.59
193.57,-0.24,15.39,15.2,0.02,-0.02,-0.02,0.21,1428.85,28.71,0.0,1503.26,-2.58
193.58,-0.17,15.4,15.26,0.03,-0.02,-0.02,0.17,1438.44,28.72,0.0,1503.67,-2.43
193.59,-0.07,15.46,15.31,0.05,-0.01,-0.01,0.14,1447.04,28.72,0.0,1504.0,-2.31
193.6,0.04,15.55,15.35,0.07,0.0,0.02,0.13,1453.12,28.71,0.0,1504.18,-2.24
193.61,0.09,15.63,15.37,0.09,0.02,0.05,0.15,1456.26,28.71,0.0,1504.24,-2.23
193.62,0.07,15.67,15.37,0.1,0.04,0.07,0.2,1456.94,28.7,0.0,1504.22,-2.28
193.63,-0.03,15.65,15.37,0.1,0.06,0.07,0.27,1455.7,28.7,0.0,1504.17,-2.37
193.64,-0.14,15.57,15.37,0.09,0.08,0.04,0.34,1452.41,28.7,0.0,1504.11,-2.49
193.65,-0.22,15.43,15.39,0.07,0.09,-0.0,0.39,1447.11,28.7,0.0,1504.03,-2.64
193.66,-0.27,15.26,15.41,0.04,0.09,-0.05,0.41,1441.5,28.7,0.0,1503.96,-2.79
193.67,-0.3,15.11,15.44,0.02,0.07,-0.09,0.42,1438.63,28.7,0.0,1503.92,-2.87
193.68,-0.34,15.03,15.47,-0.0,0.05,-0.09,0.42,1440.43,28.7,0.0,1503.92,-2.86
193.69,-0.38,15.01,15.51,-0.02,0.03,-0.07,0.42,1446.11,28.7,0.0,1503.95,-2.77
193.7,-0.4,15.07,15.54,-0.02,0.0,-0.06,0.39,1453.57,28.7,0.0,1503.94,-2.63
193.71,-0.38,15.19,15.58,-0.01,-0.01,-0.05,0.33,1460.87,28.7,0.0,1503.85,-2.46
193.72,-0.33,15.36,15.61,-0.0,-0.02,-0.06,0.26,1466.12,28.69,0.0,1503.73,-2.31
193.73,-0.26,15.52,15.62,0.02,-0.03,-0.06,0.21,1467.35,28.69,0.0,1503.78,-2.21
193.74,-0.2,15.66,15.61,0.04,-0.03,-0.03,0.2,1463.88,28.69,0.0,1504.12,-2.19
193.75,-0.16,15.77,15.59,0.07,-0.03,0.03,0.22,1458.2,28.69,0.0,1504.64,-2.23
