시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
31.25,-0.14,4.72,4.67,0.1,0.09,0.09,0.13,858.9,30.07,0.0,14.24,-2.28
31.26,-0.15,4.7,4.68,0.1,0.1,0.09,0.15,864.88,30.06,0.0,14.79,-2.4
31.27,-0.15,4.67,4.69,0.09,0.1,0.11,0.18,867.87,30.06,0.0,15.17,-2.54
31.28,-0.15,4.65,4.7,0.08,0.1,0.11,0.2,869.04,30.06,0.0,15.46,-2.67
31.29,-0.16,4.64,4.71,0.06,0.1,0.11,0.22,869.95,30.06,0.0,15.8,-2.74
31.3,-0.16,4.65,4.73,0.05,0.09,0.1,0.22,871.36,30.07,0.0,16.22,-2.75
31.31,-0.17,4.66,4.74,0.04,0.08,0.08,0.22,873.48,30.07,0.0,16.82,-2.7
31.32,-0.16,4.69,4.76,0.03,0.07,0.07,0.21,876.17,30.08,0.0,17.64,-2.6
31.33,-0.15,4.71,4.79,0.03,0.06,0.06,0.19,878.29,30.08,0.0,18.55,-2.47
31.34,-0.13,4.74,4.82,0.04,0.05,0.06,0.17,877.46,30.08,0.0,19.39,-2.36
31.35,-0.11,4.77,4.85,0.05,0.05,0.07,0.16,872.32,30.07,0.0,20.05,-2.3
31.36,-0.1,4.8,4.88,0.07,0.05,0.09,0.14,864.85,30.05,0.0,20.52,-2.29
31.37,-0.09,4.82,4.92,0.08,0.06,0.1,0.13,859.6,30.05,0.0,20.95,-2.34
31.38,-0.09,4.83,4.94,0.1,0.07,0.12,0.13,859.78,30.04,0.0,21.48,-2.44
31.39,-0.1,4.82,4.96,0.11,0.08,0.13,0.14,864.44,30.05,0.0,22.09,-2.58
31.4,-0.11,4.82,4.97,0.12,0.09,0.14,0.15,869.57,30.05,0.0,22.69,-2.7
31.41,-0.12,4.81,4.98,0.12,0.09,0.16,0.16,871.73,30.06,0.0,23.22,-2.8
31.42,-0.13,4.82,4.99,0.12,0.09,0.19,0.18,870.94,30.07,0.0,23.62,-2.85
31.43,-0.13,4.84,4.99,0.1,0.09,0.21,0.2,870.35,30.07,0.0,23.89,-2.83
31.44,-0.13,4.87,5.0,0.09,0.09,0.23,0.21,872.81,30.08,0.0,24.03,-2.73
31.45,-0.13,4.92,5.01,0.07,0.08,0.25,0.21,878.31,30.08,0.0,24.2,-2.59
31.46,-0.12,4.98,5.02,0.05,0.08,0.25,0.21,885.16,30.09,0.0,24.71,-2.44
31.47,-0.11,5.05,5.05,0.04,0.07,0.23,0.2,891.59,30.09,0.0,25.78,-2.31
31.48,-0.11,5.12,5.08,0.04,0.06,0.19,0.18,896.94,30.1,0.0,27.23,-2.21
31.49,-0.11,5.18,5.11,0.04,0.05,0.14,0.17,902.22,30.09,0.0,28.76,-2.19
31.5,-0.12,5.2,5.14,0.05,0.05,0.09,0.15,908.55,30.09,0.0,30.12,-2.25
31.51,-0.13,5.2,5.17,0.06,0.06,0.04,0.14,914.97,30.08,0.0,31.1,-2.37
31.52,-0.14,5.18,5.2,0.07,0.07,0.01,0.14,918.78,30.07,0.0,31.62,-2.52
31.53,-0.14,5.14,5.22,0.08,0.08,0.01,0.13,918.21,30.06,0.0,31.69,-2.67
31.54,-0.13,5.11,5.23,0.09,0.09,0.03,0.13,914.1,30.06,0.0,31.53,-2.77
31.55,-0.13,5.11,5.25,0.1,0.09,0.07,0.13,908.99,30.05,0.0,31.51,-2.81
31.56,-0.13,5.13,5.26,0.09,0.1,0.12,0.14,905.07,30.06,0.0,31.92,-2.76
31.57,-0.15,5.19,5.27,0.08,0.1,0.17,0.14,903.31,30.06,0.0,32.66,-2.65
31.58,-0.16,5.25,5.29,0.07,0.1,0.2,0.15,903.82,30.07,0.0,33.49,-2.5
31.59,-0.17,5.29,5.29,0.06,0.09,0.2,0.17,906.09,30.08,0.0,34.16,-2.35
31.6,-0.17,5.31,5.3,0.05,0.09,0.18,0.18,908.29,30.09,0.0,34.59,-2.22
31.61,-0.16,5.3,5.31,0.05,0.08,0.16,0.18,907.2,30.1,0.0,34.82,-2.16
31.62,-0.13,5.28,5.32,0.04,0.07,0.14,0.18,900.84,30.1,0.0,34.94,-2.16
31.63,-0.09,5.24,5.35,0.04,0.06,0.12,0.18,891.33,30.09,0.0,35.03,-2.23
31.64,-0.06,5.2,5.37,0.04,0.05,0.11,0.17,883.48,30.08,0.0,35.11,-2.35
31.65,-0.04,5.16,5.4,0.05,0.04,0.1,0.16,880.86,30.07,0.0,35.22,-2.52
31.66,-0.04,5.13,5.42,0.05,0.04,0.1,0.15,883.15,30.07,0.0,35.34,-2.69
31.67,-0.05,5.14,5.43,0.06,0.05,0.11,0.15,887.22,30.06,0.0,35.41,-2.81
31.68,-0.07,5.2,5.45,0.08,0.06,0.12,0.15,890.06,30.06,0.0,35.41,-2.84
31.69,-0.1,5.28,5.46,0.09,0.07,0.15,0.15,891.07,30.06,0.0,35.34,-2.79
