시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
129.47,-0.21,3.48,3.43,0.08,0.09,0.05,0.1,1142.59,29.17,0.0,763.68,-2.8
129.48,-0.19,3.44,3.43,0.07,0.08,0.06,0.12,1142.59,29.17,0.0,763.54,-2.95
129.57,-0.21,3.75,3.54,0.04,0.03,-0.01,0.09,1142.31,29.13,0.0,763.12,-2.35
129.58,-0.17,3.77,3.56,0.06,0.05,-0.02,0.08,1146.71,29.13,0.0,763.09,-2.46
129.59,-0.15,3.78,3.57,0.08,0.06,-0.02,0.07,1149.57,29.13,0.0,762.95,-2.63
129.6,-0.14,3.79,3.58,0.08,0.07,-0.01,0.07,1149.65,29.12,0.0,762.74,-2.84
129.61,-0.14,3.79,3.59,0.08,0.08,0.01,0.08,1147.96,29.12,0.0,762.52,-3.04
129.62,-0.16,3.78,3.59,0.08,0.08,0.03,0.09,1147.55,29.12,0.0,762.4,-3.14
129.63,-0.18,3.76,3.59,0.06,0.08,0.04,0.1,1150.71,29.12,0.0,762.44,-3.1
129.64,-0.2,3.72,3.59,0.05,0.07,0.04,0.12,1157.13,29.11,0.0,762.6,-2.96
129.65,-0.21,3.69,3.59,0.03,0.06,0.04,0.13,1165.3,29.12,0.0,762.77,-2.77
129.66,-0.2,3.66,3.6,0.02,0.04,0.03,0.12,1173.67,29.12,0.0,762.86,-2.59
129.67,-0.17,3.64,3.62,0.01,0.03,0.02,0.1,1180.35,29.12,0.0,762.85,-2.46
129.68,-0.14,3.64,3.63,0.0,0.02,0.01,0.08,1183.28,29.13,0.0,762.76,-2.39
129.69,-0.13,3.66,3.65,0.0,0.01,-0.01,0.06,1181.65,29.13,0.0,762.61,-2.39
129.7,-0.13,3.69,3.67,0.01,0.02,-0.02,0.05,1177.0,29.13,0.0,762.45,-2.45
129.71,-0.16,3.73,3.69,0.02,0.02,-0.03,0.05,1172.25,29.12,0.0,762.29,-2.57
129.72,-0.21,3.78,3.71,0.04,0.03,-0.03,0.04,1169.62,29.12,0.0,762.14,-2.76
129.73,-0.26,3.84,3.73,0.06,0.04,-0.03,0.03,1168.81,29.12,0.0,762.02,-2.97
129.74,-0.31,3.88,3.74,0.08,0.05,-0.01,0.03,1166.94,29.12,0.0,762.01,-3.11
129.75,-0.34,3.91,3.76,0.08,0.06,0.01,0.05,1161.65,29.13,0.0,762.14,-3.14
129.76,-0.34,3.92,3.77,0.08,0.07,0.03,0.08,1154.53,29.13,0.0,762.39,-3.07
129.77,-0.31,3.9,3.77,0.07,0.08,0.04,0.11,1150.53,29.14,0.0,762.68,-2.93
129.78,-0.24,3.86,3.77,0.06,0.08,0.04,0.13,1153.28,29.14,0.0,762.97,-2.76
129.79,-0.15,3.81,3.76,0.05,0.08,0.01,0.14,1161.29,29.14,0.0,763.22,-2.62
129.8,-0.08,3.77,3.76,0.03,0.07,-0.01,0.13,1169.51,29.13,0.0,763.39,-2.53
129.81,-0.05,3.74,3.76,0.02,0.05,-0.02,0.12,1173.77,29.13,0.0,763.49,-2.51
129.82,-0.06,3.73,3.77,0.01,0.04,-0.02,0.11,1174.05,29.14,0.0,763.53,-2.56
129.83,-0.09,3.75,3.79,0.0,0.03,-0.01,0.1,1174.18,29.14,0.0,763.49,-2.65
129.84,-0.13,3.8,3.82,0.01,0.02,-0.01,0.1,1177.64,29.14,0.0,763.37,-2.76
129.85,-0.16,3.87,3.84,0.01,0.02,0.0,0.1,1184.57,29.14,0.0,763.19,-2.87
129.86,-0.2,3.92,3.87,0.03,0.02,0.01,0.11,1193.08,29.13,0.0,762.98,-2.95
129.87,-0.26,3.94,3.89,0.05,0.03,0.01,0.1,1201.21,29.13,0.0,762.75,-3.01
129.88,-0.33,3.93,3.91,0.06,0.04,0.02,0.1,1207.26,29.13,0.0,762.56,-3.03
129.89,-0.39,3.91,3.92,0.08,0.05,0.03,0.09,1209.98,29.13,0.0,762.48,-2.99
129.9,-0.41,3.9,3.93,0.08,0.06,0.05,0.09,1209.17,29.12,0.0,762.56,-2.88
129.91,-0.39,3.9,3.94,0.08,0.08,0.07,0.09,1206.16,29.12,0.0,762.74,-2.73
129.92,-0.33,3.91,3.94,0.07,0.08,0.09,0.1,1203.08,29.12,0.0,762.87,-2.57
129.93,-0.23,3.92,3.93,0.06,0.08,0.11,0.11,1201.52,29.12,0.0,762.85,-2.43
129.94,-0.13,3.92,3.93,0.04,0.07,0.13,0.13,1201.4,29.12,0.0,762.7,-2.35
129.95,-0.05,3.92,3.93,0.03,0.06,0.14,0.14,1201.24,29.12,0.0,762.48,-2.35
129.96,-0.01,3.91,3.93,0.01,0.05,0.13,0.14,1199.66,29.12,0.0,762.27,-2.47
129.97,-0.02,3.89,3.95,-0.0,0.03,0.12,0.14,1197.23,29.13,0.0,762.15,-2.66
129.98,-0.05,3.89,3.97,-0.01,0.02,0.1,0.14,1196.24,29.14,0.0,762.21,-2.85
129.99,-0.09,3.91,3.99,-0.0,0.02,0.07,0.14,1198.41,29.14,0.0,762.46,-3.01
130.0,-0.14,3.95,4.01,0.01,0.02,0.03,0.14,1203.12,29.15,0.0,762.83,-3.1
