시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
166.12,-0.28,2.47,2.46,0.01,0.03,0.05,0.13,1426.04,30.03,0.0,862.89,-2.44
166.13,-0.29,2.51,2.47,0.01,0.02,0.05,0.12,1434.7,30.03,0.0,862.98,-2.34
166.14,-0.29,2.55,2.49,0.01,0.02,0.04,0.1,1436.54,30.03,0.0,863.02,-2.31
166.15,-0.28,2.59,2.51,0.02,0.02,0.04,0.08,1432.33,30.03,0.0,863.02,-2.34
166.16,-0.27,2.63,2.53,0.03,0.03,0.03,0.07,1425.56,30.04,0.0,863.05,-2.44
166.21,-0.23,2.9,2.55,0.1,0.08,0.06,0.11,1430.56,30.02,0.0,863.73,-2.93
166.22,-0.21,2.89,2.55,0.09,0.08,0.07,0.11,1438.53,30.02,0.0,863.71,-2.88
166.23,-0.19,2.84,2.54,0.07,0.08,0.08,0.11,1445.23,30.03,0.0,863.71,-2.76
166.24,-0.2,2.76,2.53,0.05,0.08,0.08,0.11,1449.47,30.04,0.0,863.7,-2.6
166.25,-0.21,2.73,2.53,0.04,0.08,0.07,0.12,1450.14,30.05,0.0,863.61,-2.44
166.26,-0.23,2.76,2.54,0.02,0.07,0.05,0.13,1447.04,30.05,0.0,863.37,-2.31
166.27,-0.25,2.84,2.55,0.01,0.05,0.04,0.14,1441.79,30.06,0.0,863.03,-2.21
166.28,-0.26,2.94,2.57,0.01,0.04,0.04,0.14,1436.89,30.05,0.0,862.71,-2.18
166.29,-0.27,2.99,2.59,0.02,0.03,0.03,0.12,1434.14,30.05,0.0,862.52,-2.21
166.3,-0.26,3.0,2.62,0.03,0.04,0.02,0.1,1434.26,30.05,0.0,862.47,-2.28
166.31,-0.26,2.99,2.63,0.04,0.04,0.02,0.08,1437.84,30.04,0.0,862.59,-2.37
166.32,-0.27,2.97,2.65,0.06,0.06,0.02,0.07,1444.68,30.04,0.0,862.83,-2.47
166.33,-0.29,2.96,2.65,0.08,0.08,0.03,0.07,1452.67,30.04,0.0,863.14,-2.54
166.34,-0.3,2.94,2.65,0.09,0.09,0.03,0.08,1458.67,30.03,0.0,863.43,-2.59
166.35,-0.29,2.9,2.65,0.09,0.1,0.03,0.08,1460.67,30.03,0.0,863.66,-2.58
166.36,-0.27,2.85,2.65,0.08,0.11,0.02,0.09,1459.11,30.03,0.0,863.81,-2.54
166.37,-0.25,2.81,2.64,0.07,0.11,0.02,0.09,1455.93,30.03,0.0,863.88,-2.46
166.38,-0.24,2.78,2.64,0.05,0.1,0.02,0.09,1453.03,30.02,0.0,863.88,-2.34
166.39,-0.24,2.76,2.64,0.03,0.08,0.03,0.09,1451.87,30.02,0.0,863.83,-2.22
166.4,-0.24,2.73,2.64,0.01,0.06,0.04,0.1,1453.93,30.02,0.0,863.7,-2.15
166.41,-0.23,2.68,2.64,-0.0,0.04,0.06,0.1,1459.69,30.02,0.0,863.48,-2.2
166.42,-0.22,2.62,2.65,-0.01,0.02,0.09,0.1,1467.72,30.03,0.0,863.23,-2.32
166.43,-0.22,2.58,2.67,-0.01,0.01,0.1,0.09,1476.01,30.03,0.0,863.05,-2.5
166.44,-0.24,2.59,2.69,-0.0,0.0,0.1,0.09,1483.12,30.03,0.0,863.0,-2.68
166.45,-0.27,2.65,2.72,0.01,0.0,0.09,0.09,1487.81,30.03,0.0,863.07,-2.82
166.46,-0.31,2.72,2.74,0.03,0.01,0.07,0.08,1488.92,30.03,0.0,863.17,-2.87
166.47,-0.32,2.77,2.75,0.05,0.03,0.06,0.08,1486.2,30.03,0.0,863.25,-2.83
166.48,-0.32,2.79,2.75,0.07,0.04,0.05,0.09,1481.16,30.03,0.0,863.27,-2.7
166.49,-0.31,2.78,2.75,0.08,0.06,0.05,0.09,1476.1,30.03,0.0,863.23,-2.57
166.5,-0.3,2.75,2.74,0.09,0.07,0.06,0.09,1472.67,30.03,0.0,863.15,-2.47
166.51,-0.3,2.71,2.74,0.09,0.08,0.07,0.09,1471.86,30.03,0.0,863.05,-2.43
166.52,-0.28,2.67,2.73,0.08,0.08,0.08,0.09,1474.73,30.03,0.0,862.94,-2.42
