시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
163.42,-0.19,2.42,2.43,0.01,0.05,0.05,0.1,1431.82,30.07,0.0,838.76,-2.6
163.43,-0.2,2.46,2.44,0.0,0.04,0.05,0.1,1432.97,30.06,0.0,838.93,-2.52
163.44,-0.22,2.52,2.46,0.0,0.03,0.03,0.09,1425.27,30.05,0.0,839.13,-2.44
163.5,-0.27,2.67,2.53,0.08,0.05,-0.02,0.11,1433.43,30.07,0.0,839.66,-2.7
163.51,-0.3,2.65,2.53,0.08,0.06,-0.01,0.11,1441.73,30.07,0.0,839.13,-2.76
163.52,-0.34,2.63,2.52,0.08,0.07,0.01,0.11,1446.66,30.06,0.0,838.62,-2.76
163.53,-0.35,2.57,2.51,0.07,0.08,0.03,0.11,1448.96,30.06,0.0,838.33,-2.69
163.54,-0.35,2.5,2.51,0.06,0.08,0.05,0.12,1448.86,30.05,0.0,838.25,-2.57
163.55,-0.33,2.44,2.5,0.05,0.07,0.06,0.12,1445.07,30.05,0.0,838.26,-2.44
163.56,-0.31,2.43,2.51,0.03,0.05,0.06,0.11,1436.9,30.06,0.0,838.21,-2.33
163.57,-0.3,2.45,2.52,0.02,0.04,0.06,0.1,1427.25,30.06,0.0,838.09,-2.26
163.6,-0.19,2.59,2.56,0.01,0.01,-0.02,0.05,1434.71,30.05,0.0,838.02,-2.32
163.61,-0.17,2.62,2.57,0.02,0.02,-0.05,0.03,1447.18,30.04,0.0,838.18,-2.42
163.62,-0.17,2.61,2.59,0.03,0.02,-0.06,0.01,1458.48,30.04,0.0,838.39,-2.55
163.63,-0.2,2.59,2.62,0.05,0.03,-0.06,-0.0,1465.54,30.05,0.0,838.58,-2.69
163.64,-0.23,2.59,2.63,0.07,0.05,-0.04,-0.0,1465.46,30.06,0.0,838.63,-2.77
163.65,-0.27,2.63,2.64,0.08,0.06,-0.02,0.01,1457.52,30.06,0.0,838.48,-2.75
163.66,-0.3,2.7,2.64,0.08,0.07,-0.0,0.05,1445.87,30.06,0.0,838.2,-2.65
163.67,-0.32,2.77,2.64,0.08,0.08,0.02,0.08,1438.11,30.06,0.0,837.94,-2.51
163.68,-0.32,2.8,2.63,0.07,0.09,0.02,0.09,1439.41,30.06,0.0,837.8,-2.38
163.69,-0.32,2.79,2.61,0.06,0.08,0.03,0.09,1448.77,30.06,0.0,837.81,-2.28
163.7,-0.31,2.75,2.61,0.05,0.07,0.02,0.08,1461.52,30.06,0.0,837.94,-2.24
163.71,-0.31,2.68,2.6,0.03,0.06,0.01,0.07,1473.27,30.06,0.0,838.12,-2.27
163.72,-0.31,2.61,2.61,0.01,0.05,0.0,0.06,1481.67,30.07,0.0,838.32,-2.34
163.73,-0.29,2.57,2.62,0.0,0.04,-0.01,0.05,1486.81,30.07,0.0,838.49,-2.44
163.74,-0.25,2.59,2.63,-0.0,0.03,-0.02,0.03,1489.87,30.06,0.0,838.65,-2.55
163.75,-0.19,2.66,2.65,0.0,0.02,-0.04,0.01,1490.84,30.06,0.0,838.78,-2.65
163.76,-0.15,2.74,2.67,0.01,0.02,-0.05,-0.01,1487.66,30.05,0.0,838.91,-2.73
163.77,-0.14,2.81,2.69,0.03,0.03,-0.06,-0.02,1479.08,30.05,0.0,839.06,-2.77
163.78,-0.17,2.86,2.71,0.05,0.03,-0.07,-0.03,1468.11,30.04,0.0,839.19,-2.76
163.79,-0.21,2.87,2.72,0.06,0.04,-0.07,-0.02,1461.13,30.04,0.0,839.24,-2.7
163.8,-0.24,2.84,2.73,0.07,0.06,-0.07,0.01,1462.48,30.04,0.0,839.18,-2.58
163.81,-0.26,2.79,2.73,0.08,0.07,-0.06,0.05,1471.15,30.04,0.0,839.0,-2.44
163.82,-0.27,2.74,2.73,0.08,0.08,-0.05,0.08,1483.16,30.04,0.0,838.7,-2.31
163.83,-0.29,2.71,2.72,0.08,0.09,-0.04,0.1,1494.66,30.04,0.0,838.3,-2.21
163.84,-0.32,2.71,2.72,0.07,0.09,-0.03,0.1,1503.42,30.04,0.0,837.88,-2.16
163.85,-0.33,2.7,2.71,0.06,0.08,-0.01,0.09,1509.24,30.04,0.0,837.55,-2.18
163.86,-0.31,2.68,2.71,0.04,0.06,0.01,0.1,1512.96,30.05,0.0,837.39,-2.26
163.87,-0.26,2.65,2.72,0.03,0.05,0.04,0.11,1514.3,30.06,0.0,837.45,-2.37
163.88,-0.22,2.64,2.72,0.01,0.03,0.06,0.12,1510.86,30.06,0.0,837.86,-2.5
163.89,-0.2,2.67,2.74,0.01,0.02,0.05,0.12,1501.25,30.07,0.0,838.68,-2.62
163.9,-0.21,2.73,2.75,0.01,0.02,0.03,0.11,1488.82,30.06,0.0,839.67,-2.71
163.91,-0.22,2.79,2.77,0.03,0.02,0.01,0.1,1480.47,30.06,0.0,840.5,-2.73
163.92,-0.23,2.81,2.79,0.05,0.02,-0.02,0.09,1480.93,30.06,0.0,840.93,-2.67
163.93,-0.22,2.79,2.81,0.07,0.03,-0.04,0.08,1489.09,30.06,0.0,840.95,-2.57
163.94,-0.22,2.76,2.83,0.08,0.04,-0.05,0.08,1500.25,30.06,0.0,840.75,-2.46
163.95,-0.25,2.75,2.84,0.09,0.05,-0.05,0.08,1510.02,30.05,0.0,840.5,-2.39
163.96,-0.28,2.77,2.84,0.09,0.07,-0.03,0.08,1516.29,30.05,0.0,840.3,-2.37
163.97,-0.3,2.8,2.84,0.08,0.08,-0.01,0.09,1519.16,30.05,0.0,840.12,-2.39
163.98,-0.3,2.82,2.83,0.07,0.08,0.02,0.1,1519.83,30.05,0.0,839.92,-2.44
163.99,-0.26,2.84,2.82,0.06,0.07,0.05,0.12,1518.33,30.06,0.0,839.7,-2.5
164.0,-0.23,2.84,2.82,0.05,0.06,0.07,0.13,1512.38,30.07,0.0,839.54,-2.6
164.01,-0.21,2.83,2.82,0.03,0.05,0.07,0.12,1500.52,30.08,0.0,839.48,-2.76
164.02,-0.22,2.82,2.83,0.01,0.04,0.06,0.11,1486.29,30.08,0.0,839.54,-2.91
164.03,-0.24,2.79,2.84,0.0,0.03,0.04,0.09,1476.96,30.08,0.0,839.7,-2.98
164.04,-0.24,2.75,2.85,-0.0,0.02,0.01,0.07,1477.44,30.07,0.0,839.97,-2.91
164.05,-0.24,2.71,2.87,0.0,0.01,-0.02,0.06,1486.38,30.07,0.0,840.23,-2.73
164.06,-0.25,2.69,2.88,0.01,0.01,-0.03,0.05,1498.63,30.06,0.0,840.37,-2.5
164.07,-0.26,2.69,2.89,0.03,0.02,-0.04,0.04,1509.45,30.06,0.0,840.28,-2.3
164.08,-0.28,2.73,2.9,0.05,0.03,-0.04,0.03,1516.44,30.07,0.0,840.06,-2.17
164.09,-0.3,2.78,2.91,0.07,0.04,-0.03,0.03,1519.57,30.07,0.0,839.91,-2.15
164.1,-0.28,2.83,2.9,0.08,0.06,-0.01,0.03,1520.03,30.07,0.0,839.98,-2.23
164.11,-0.24,2.87,2.9,0.08,0.07,0.0,0.04,1518.19,30.06,0.0,840.26,-2.38
164.12,-0.2,2.89,2.89,0.08,0.08,0.01,0.06,1512.42,30.06,0.0,840.56,-2.55
164.13,-0.19,2.89,2.88,0.07,0.09,0.01,0.09,1501.72,30.06,0.0,840.75,-2.71
164.14,-0.21,2.88,2.87,0.06,0.08,-0.0,0.12,1489.2,30.06,0.0,840.83,-2.83
164.15,-0.23,2.83,2.86,0.05,0.07,-0.01,0.14,1481.1,30.06,0.0,840.97,-2.88
164.16,-0.24,2.77,2.85,0.03,0.06,-0.01,0.14,1481.58,30.06,0.0,841.32,-2.86
164.17,-0.24,2.69,2.86,0.01,0.05,-0.0,0.14,1489.4,30.05,0.0,841.77,-2.8
164.18,-0.24,2.65,2.87,0.0,0.04,0.0,0.13,1500.09,30.05,0.0,841.99,-2.68
164.19,-0.25,2.65,2.88,-0.0,0.03,-0.0,0.12,1509.54,30.05,0.0,841.76,-2.53
164.2,-0.27,2.7,2.89,0.0,0.02,-0.02,0.11,1515.6,30.06,0.0,841.19,-2.38
164.21,-0.28,2.77,2.9,0.02,0.02,-0.04,0.11,1517.96,30.07,0.0,840.65,-2.28
164.22,-0.27,2.86,2.91,0.03,0.02,-0.05,0.11,1517.5,30.07,0.0,840.44,-2.28
164.23,-0.23,2.95,2.92,0.05,0.03,-0.06,0.1,1514.68,30.07,0.0,840.6,-2.36
164.24,-0.2,3.0,2.92,0.06,0.04,-0.06,0.11,1508.31,30.07,0.0,840.99,-2.47
164.25,-0.19,3.01,2.92,0.08,0.06,-0.06,0.11,1497.69,30.07,0.0,841.44,-2.58
164.26,-0.21,2.99,2.92,0.08,0.07,-0.05,0.11,1485.86,30.07,0.0,841.83,-2.67
164.27,-0.23,2.92,2.92,0.08,0.08,-0.03,0.12,1478.76,30.07,0.0,842.2,-2.72
164.28,-0.25,2.83,2.91,0.08,0.08,-0.0,0.13,1480.22,30.07,0.0,842.57,-2.74
164.29,-0.26,2.73,2.9,0.07,0.08,0.03,0.13,1488.75,30.07,0.0,842.94,-2.73
164.3,-0.27,2.66,2.88,0.06,0.07,0.05,0.14,1499.65,30.07,0.0,843.23,-2.67
164.31,-0.29,2.64,2.88,0.04,0.06,0.05,0.14,1508.75,30.07,0.0,843.4,-2.55
164.32,-0.31,2.66,2.88,0.02,0.05,0.03,0.14,1514.31,30.07,0.0,843.46,-2.41
164.33,-0.31,2.74,2.88,0.01,0.03,0.0,0.13,1516.93,30.07,0.0,843.41,-2.31
164.34,-0.28,2.86,2.88,0.01,0.03,-0.02,0.11,1518.07,30.07,0.0,843.3,-2.29
164.35,-0.22,2.99,2.89,0.01,0.02,-0.03,0.08,1517.67,30.08,0.0,843.18,-2.35
164.36,-0.17,3.09,2.9,0.02,0.02,-0.04,0.05,1513.16,30.08,0.0,843.16,-2.49
164.37,-0.15,3.13,2.92,0.03,0.03,-0.02,0.04,1502.84,30.08,0.0,843.31,-2.66
164.38,-0.16,3.12,2.93,0.05,0.03,-0.0,0.04,1489.82,30.08,0.0,843.59,-2.85
164.39,-0.18,3.07,2.94,0.06,0.04,0.01,0.06,1480.72,30.08,0.0,843.86,-2.98
164.4,-0.21,2.98,2.94,0.07,0.06,0.02,0.09,1480.15,30.08,0.0,844.06,-3.05
164.41,-0.23,2.9,2.93,0.08,0.07,0.01,0.11,1487.07,30.08,0.0,844.13,-3.04
164.42,-0.26,2.84,2.93,0.08,0.08,0.01,0.13,1496.9,30.08,0.0,844.03,-2.96
164.43,-0.28,2.83,2.91,0.07,0.08,0.01,0.14,1505.35,30.08,0.0,843.77,-2.83
164.44,-0.31,2.86,2.9,0.07,0.08,0.02,0.14,1510.62,30.07,0.0,843.42,-2.67
164.45,-0.32,2.92,2.89,0.05,0.07,0.03,0.14,1513.38,30.07,0.0,843.06,-2.52
164.46,-0.3,3.01,2.89,0.04,0.06,0.04,0.15,1515.13,30.08,0.0,842.77,-2.4
164.47,-0.25,3.1,2.9,0.02,0.04,0.04,0.15,1515.57,30.08,0.0,842.53,-2.31
164.48,-0.2,3.16,2.91,0.01,0.02,0.03,0.15,1511.77,30.08,0.0,842.25,-2.3
164.49,-0.17,3.18,2.92,0.0,0.01,0.0,0.14,1501.78,30.08,0.0,841.85,-2.39
164.5,-0.17,3.15,2.93,0.01,0.01,-0.04,0.12,1488.63,30.07,0.0,841.42,-2.54
164.51,-0.18,3.09,2.95,0.02,0.01,-0.07,0.1,1479.02,30.07,0.0,841.16,-2.7
164.52,-0.2,3.01,2.96,0.03,0.02,-0.08,0.09,1477.63,30.07,0.0,841.2,-2.82
164.53,-0.22,2.92,2.97,0.05,0.03,-0.06,0.09,1483.87,30.07,0.0,841.5,-2.89
164.54,-0.24,2.85,2.97,0.06,0.04,-0.03,0.1,1494.04,30.07,0.0,841.95,-2.9
164.55,-0.27,2.82,2.97,0.07,0.05,0.01,0.11,1504.35,30.07,0.0,842.41,-2.85
164.56,-0.3,2.82,2.96,0.08,0.06,0.04,0.12,1512.36,30.07,0.0,842.78,-2.76
164.57,-0.32,2.86,2.94,0.08,0.07,0.06,0.13,1517.35,30.07,0.0,842.96,-2.65
164.58,-0.3,2.94,2.92,0.07,0.07,0.06,0.14,1519.76,30.08,0.0,842.93,-2.52
164.59,-0.26,3.04,2.9,0.06,0.07,0.06,0.14,1519.31,30.09,0.0,842.76,-2.4
164.6,-0.21,3.13,2.89,0.05,0.07,0.05,0.14,1513.65,30.09,0.0,842.59,-2.35
164.61,-0.19,3.18,2.89,0.03,0.06,0.04,0.12,1501.52,30.1,0.0,842.51,-2.38
164.62,-0.19,3.19,2.89,0.01,0.05,0.03,0.1,1486.75,30.1,0.0,842.56,-2.49
164.63,-0.2,3.16,2.9,0.0,0.04,0.02,0.08,1476.92,30.09,0.0,842.68,-2.64
164.64,-0.2,3.1,2.92,-0.0,0.03,0.01,0.08,1477.12,30.09,0.0,842.83,-2.79
164.65,-0.2,3.03,2.93,0.0,0.02,-0.01,0.08,1486.02,30.08,0.0,842.96,-2.92
164.66,-0.21,2.97,2.94,0.01,0.02,-0.02,0.09,1498.39,30.07,0.0,843.04,-2.96
164.67,-0.23,2.94,2.96,0.03,0.02,-0.02,0.09,1509.38,30.07,0.0,843.06,-2.92
164.68,-0.27,2.94,2.97,0.05,0.03,-0.02,0.09,1516.51,30.08,0.0,843.02,-2.8
164.69,-0.3,2.98,2.98,0.06,0.04,-0.0,0.09,1519.7,30.08,0.0,842.95,-2.66
164.7,-0.29,3.07,2.98,0.07,0.05,0.02,0.08,1520.13,30.09,0.0,842.85,-2.53
164.71,-0.26,3.17,2.97,0.08,0.07,0.05,0.08,1518.2,30.09,0.0,842.77,-2.43
164.72,-0.22,3.25,2.96,0.08,0.08,0.07,0.09,1512.32,30.09,0.0,842.81,-2.36
164.73,-0.2,3.27,2.94,0.08,0.08,0.09,0.1,1501.5,30.09,0.0,843.04,-2.31
164.74,-0.2,3.24,2.92,0.07,0.08,0.09,0.11,1488.87,30.08,0.0,843.41,-2.3
164.75,-0.2,3.17,2.91,0.06,0.07,0.09,0.13,1480.74,30.08,0.0,843.85,-2.33
164.76,-0.21,3.08,2.9,0.05,0.06,0.07,0.14,1481.25,30.07,0.0,844.3,-2.43
164.77,-0.21,2.98,2.89,0.03,0.05,0.05,0.14,1489.1,30.07,0.0,844.67,-2.56
164.78,-0.22,2.89,2.9,0.02,0.04,0.03,0.14,1499.62,30.07,0.0,844.93,-2.66
164.79,-0.24,2.81,2.91,0.01,0.03,0.01,0.13,1508.59,30.07,0.0,845.06,-2.7
164.8,-0.27,2.77,2.92,0.01,0.02,-0.01,0.11,1514.0,30.07,0.0,845.11,-2.67
164.81,-0.29,2.8,2.94,0.02,0.01,-0.03,0.09,1515.9,30.08,0.0,845.21,-2.6
164.82,-0.28,2.92,2.95,0.03,0.01,-0.03,0.07,1515.43,30.08,0.0,845.45,-2.5
164.83,-0.24,3.09,2.96,0.05,0.02,-0.03,0.04,1513.01,30.08,0.0,845.79,-2.4
164.84,-0.21,3.22,2.97,0.06,0.03,-0.03,0.02,1507.23,30.08,0.0,846.08,-2.33
164.85,-0.2,3.25,2.98,0.07,0.04,-0.02,0.01,1497.2,30.09,0.0,846.24,-2.28
164.86,-0.21,3.2,2.97,0.08,0.06,-0.01,0.01,1485.83,30.09,0.0,846.25,-2.27
164.87,-0.23,3.09,2.96,0.08,0.07,-0.0,0.02,1479.0,30.09,0.0,846.15,-2.33
164.88,-0.24,2.98,2.95,0.07,0.08,-0.01,0.04,1480.6,30.08,0.0,845.98,-2.48
164.89,-0.24,2.9,2.93,0.06,0.08,-0.02,0.06,1489.17,30.08,0.0,845.84,-2.67
164.9,-0.25,2.85,2.92,0.05,0.07,-0.03,0.08,1500.06,30.07,0.0,845.83,-2.83
164.91,-0.27,2.82,2.91,0.03,0.06,-0.06,0.08,1509.12,30.06,0.0,846.0,-2.9
164.92,-0.3,2.82,2.91,0.02,0.05,-0.09,0.09,1514.45,30.07,0.0,846.29,-2.88
164.93,-0.32,2.87,2.91,0.0,0.04,-0.11,0.09,1516.22,30.07,0.0,846.56,-2.79
164.94,-0.31,2.98,2.92,-0.0,0.03,-0.11,0.1,1515.61,30.08,0.0,846.7,-2.67
164.95,-0.27,3.12,2.93,0.0,0.02,-0.1,0.1,1513.08,30.09,0.0,846.73,-2.54
164.96,-0.24,3.24,2.94,0.01,0.02,-0.08,0.11,1507.23,30.09,0.0,846.75,-2.45
164.97,-0.21,3.3,2.96,0.03,0.02,-0.07,0.12,1497.16,30.09,0.0,846.89,-2.39
164.98,-0.21,3.29,2.97,0.04,0.02,-0.05,0.13,1485.71,30.09,0.0,847.12,-2.37
164.99,-0.21,3.23,2.97,0.06,0.03,-0.04,0.14,1478.68,30.09,0.0,847.36,-2.4
165.0,-0.22,3.15,2.97,0.07,0.05,-0.03,0.13,1479.9,30.09,0.0,847.51,-2.46
165.01,-0.22,3.07,2.96,0.08,0.06,-0.02,0.12,1487.94,30.09,0.0,847.59,-2.54
165.02,-0.23,2.99,2.94,0.09,0.08,0.0,0.12,1498.15,30.09,0.0,847.66,-2.66
165.03,-0.26,2.92,2.93,0.08,0.08,0.03,0.12,1506.42,30.09,0.0,847.79,-2.79
165.04,-0.29,2.87,2.91,0.07,0.08,0.06,0.13,1511.23,30.08,0.0,847.95,-2.91
165.05,-0.31,2.87,2.91,0.06,0.08,0.08,0.13,1513.51,30.08,0.0,848.01,-2.95
165.06,-0.3,2.94,2.9,0.04,0.07,0.08,0.14,1514.94,30.08,0.0,847.88,-2.87
165.07,-0.27,3.05,2.91,0.03,0.05,0.08,0.13,1515.24,30.08,0.0,847.61,-2.7
165.08,-0.24,3.15,2.91,0.02,0.04,0.06,0.12,1511.44,30.08,0.0,847.41,-2.52
165.09,-0.22,3.2,2.92,0.01,0.03,0.03,0.11,1501.52,30.08,0.0,847.43,-2.37
165.1,-0.21,3.19,2.93,0.01,0.02,0.01,0.1,1488.45,30.08,0.0,847.66,-2.28
165.11,-0.22,3.15,2.94,0.02,0.02,-0.02,0.08,1478.92,30.07,0.0,848.05,-2.28
165.12,-0.21,3.11,2.95,0.04,0.02,-0.05,0.07,1477.62,30.08,0.0,848.53,-2.34
165.13,-0.21,3.09,2.97,0.06,0.03,-0.07,0.06,1483.95,30.08,0.0,848.97,-2.45
165.14,-0.21,3.08,2.98,0.08,0.04,-0.09,0.05,1494.17,30.09,0.0,849.28,-2.6
165.15,-0.24,3.08,2.98,0.1,0.06,-0.09,0.04,1504.49,30.09,0.0,849.4,-2.76
165.16,-0.29,3.09,2.98,0.11,0.07,-0.07,0.04,1512.45,30.09,0.0,849.41,-2.92
165.17,-0.32,3.12,2.97,0.12,0.08,-0.04,0.04,1517.36,30.09,0.0,849.46,-2.98
165.18,-0.33,3.17,2.96,0.11,0.09,-0.0,0.05,1519.7,30.1,0.0,849.69,-2.93
