시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
91.93,-0.01,8.63,8.8,0.1,0.08,-0.03,0.2,1141.27,29.55,0.0,1021.15,-2.79
91.94,-0.01,8.63,8.81,0.09,0.09,-0.01,0.22,1145.02,29.55,0.0,1021.08,-2.76
91.95,-0.04,8.63,8.8,0.09,0.09,0.03,0.24,1143.69,29.55,0.0,1021.1,-2.65
92.0,-0.13,8.86,8.9,0.03,0.03,-0.04,0.2,1146.53,29.55,0.0,1021.26,-2.11
92.01,-0.16,8.92,8.93,0.03,0.02,-0.07,0.17,1154.5,29.55,0.0,1021.23,-2.15
92.02,-0.21,8.96,8.97,0.03,0.02,-0.09,0.13,1160.89,29.55,0.0,1021.23,-2.25
92.03,-0.27,8.99,8.99,0.04,0.03,-0.08,0.11,1163.74,29.55,0.0,1021.28,-2.39
92.04,-0.33,9.03,9.01,0.05,0.04,-0.06,0.1,1162.41,29.55,0.0,1021.4,-2.57
92.05,-0.38,9.07,9.04,0.06,0.05,-0.04,0.1,1158.53,29.55,0.0,1021.56,-2.75
92.06,-0.39,9.11,9.07,0.08,0.07,0.0,0.11,1155.22,29.55,0.0,1021.7,-2.85
92.07,-0.36,9.13,9.12,0.08,0.08,0.04,0.12,1154.78,29.54,0.0,1021.79,-2.82
92.08,-0.3,9.13,9.17,0.08,0.08,0.08,0.13,1157.13,29.53,0.0,1021.82,-2.69
92.09,-0.23,9.14,9.21,0.08,0.09,0.1,0.12,1160.59,29.53,0.0,1021.76,-2.5
92.1,-0.17,9.15,9.23,0.07,0.08,0.08,0.12,1163.48,29.53,0.0,1021.63,-2.32
92.11,-0.13,9.17,9.24,0.07,0.08,0.04,0.12,1165.39,29.53,0.0,1021.49,-2.18
92.12,-0.12,9.21,9.25,0.06,0.07,-0.0,0.11,1167.33,29.53,0.0,1021.47,-2.11
92.13,-0.13,9.26,9.26,0.04,0.06,-0.05,0.11,1170.33,29.54,0.0,1021.64,-2.12
92.14,-0.15,9.32,9.28,0.03,0.04,-0.08,0.1,1174.63,29.55,0.0,1021.95,-2.2
92.15,-0.15,9.39,9.31,0.03,0.03,-0.1,0.1,1180.52,29.55,0.0,1022.22,-2.33
92.16,-0.12,9.46,9.35,0.03,0.02,-0.13,0.11,1187.96,29.56,0.0,1022.34,-2.51
92.17,-0.06,9.54,9.39,0.04,0.02,-0.15,0.12,1195.15,29.55,0.0,1022.31,-2.69
92.18,-0.01,9.61,9.43,0.06,0.02,-0.14,0.14,1198.96,29.55,0.0,1022.22,-2.81
92.19,-0.0,9.66,9.47,0.07,0.03,-0.1,0.16,1197.54,29.54,0.0,1022.18,-2.84
92.2,-0.03,9.7,9.5,0.08,0.03,-0.03,0.19,1192.78,29.54,0.0,1022.19,-2.77
92.21,-0.1,9.71,9.52,0.09,0.05,0.03,0.2,1189.63,29.54,0.0,1022.14,-2.66
92.22,-0.18,9.7,9.55,0.1,0.06,0.05,0.2,1191.81,29.54,0.0,1021.97,-2.51
92.23,-0.27,9.67,9.57,0.1,0.08,0.04,0.18,1198.38,29.54,0.0,1021.71,-2.37
92.24,-0.33,9.63,9.59,0.11,0.09,-0.0,0.15,1205.03,29.54,0.0,1021.48,-2.29
92.25,-0.35,9.6,9.62,0.1,0.09,-0.04,0.14,1208.11,29.55,0.0,1021.38,-2.27
92.26,-0.34,9.57,9.63,0.1,0.09,-0.07,0.14,1207.47,29.55,0.0,1021.41,-2.31
