시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
132.17,-0.37,15.98,16.25,-0.0,-0.07,-0.15,0.22,1427.02,29.21,0.0,1487.77,-2.37
132.18,-0.42,16.05,16.3,0.01,-0.06,-0.11,0.15,1429.79,29.21,0.0,1487.94,-2.35
132.19,-0.48,16.13,16.32,0.03,-0.04,-0.08,0.09,1431.09,29.21,0.0,1488.11,-2.38
132.2,-0.52,16.21,16.34,0.04,-0.02,-0.04,0.07,1431.24,29.21,0.0,1488.16,-2.48
132.21,-0.54,16.26,16.35,0.05,0.0,0.03,0.09,1430.79,29.22,0.0,1488.04,-2.61
132.22,-0.53,16.27,16.36,0.06,0.02,0.1,0.16,1429.72,29.23,0.0,1487.76,-2.75
132.23,-0.5,16.24,16.38,0.06,0.03,0.15,0.22,1427.01,29.23,0.0,1487.4,-2.85
132.28,-0.35,15.94,16.48,0.0,0.03,0.1,0.28,1426.39,29.22,0.0,1486.73,-2.57
132.29,-0.3,15.96,16.5,-0.01,0.02,0.13,0.27,1437.06,29.22,0.0,1486.92,-2.45
132.3,-0.2,16.03,16.53,-0.01,0.0,0.11,0.25,1447.11,29.23,0.0,1487.09,-2.35
132.31,-0.09,16.14,16.58,-0.01,-0.02,0.03,0.23,1454.63,29.24,0.0,1487.19,-2.3
132.32,-0.01,16.27,16.63,0.0,-0.03,-0.07,0.19,1458.58,29.24,0.0,1487.21,-2.32
132.33,-0.0,16.44,16.67,0.02,-0.03,-0.16,0.13,1459.06,29.24,0.0,1487.14,-2.41
132.34,-0.07,16.62,16.7,0.04,-0.02,-0.21,0.08,1456.86,29.22,0.0,1487.05,-2.55
132.35,-0.17,16.76,16.73,0.05,0.01,-0.24,0.03,1452.46,29.21,0.0,1487.03,-2.72
132.36,-0.27,16.84,16.77,0.07,0.04,-0.23,-0.02,1446.41,29.2,0.0,1487.13,-2.88
132.37,-0.36,16.87,16.82,0.08,0.06,-0.21,-0.04,1440.71,29.2,0.0,1487.35,-3.01
132.38,-0.43,16.86,16.86,0.08,0.08,-0.18,-0.04,1438.77,29.2,0.0,1487.67,-3.05
132.39,-0.5,16.83,16.88,0.08,0.08,-0.14,-0.02,1442.56,29.21,0.0,1488.06,-2.98
132.4,-0.55,16.79,16.89,0.07,0.07,-0.11,0.02,1451.53,29.21,0.0,1488.42,-2.82
132.41,-0.57,16.76,16.91,0.05,0.05,-0.05,0.08,1464.9,29.22,0.0,1488.58,-2.62
132.42,-0.53,16.75,16.95,0.03,0.02,0.04,0.17,1481.46,29.23,0.0,1488.43,-2.41
132.43,-0.45,16.77,17.01,0.0,-0.01,0.15,0.27,1496.92,29.24,0.0,1488.05,-2.25
132.44,-0.38,16.84,17.05,-0.01,-0.03,0.21,0.34,1504.51,29.24,0.0,1487.65,-2.2
132.45,-0.34,16.97,17.06,-0.02,-0.05,0.18,0.35,1500.45,29.24,0.0,1487.36,-2.31
132.46,-0.33,17.13,17.05,-0.01,-0.06,0.09,0.31,1488.09,29.24,0.0,1487.26,-2.51
132.47,-0.32,17.26,17.04,-0.01,-0.07,-0.01,0.23,1475.44,29.23,0.0,1487.39,-2.72
132.48,-0.28,17.34,17.07,0.0,-0.06,-0.08,0.13,1468.84,29.23,0.0,1487.73,-2.87
132.49,-0.22,17.34,17.12,0.01,-0.04,-0.1,0.04,1469.56,29.22,0.0,1488.14,-2.93
132.5,-0.18,17.3,17.18,0.02,-0.02,-0.05,-0.02,1475.36,29.22,0.0,1488.44,-2.92
132.51,-0.2,17.23,17.23,0.04,0.01,0.03,-0.04,1483.13,29.22,0.0,1488.49,-2.88
132.52,-0.28,17.17,17.26,0.05,0.04,0.13,-0.03,1490.18,29.21,0.0,1488.31,-2.82
132.53,-0.36,17.12,17.29,0.06,0.06,0.2,-0.01,1494.85,29.2,0.0,1488.01,-2.75
132.54,-0.43,17.1,17.33,0.06,0.07,0.22,-0.0,1496.73,29.2,0.0,1487.68,-2.67
132.55,-0.46,17.11,17.36,0.05,0.07,0.21,-0.0,1495.89,29.19,0.0,1487.39,-2.6
132.56,-0.47,17.14,17.39,0.04,0.06,0.17,-0.0,1491.83,29.19,0.0,1487.18,-2.52
132.57,-0.47,17.18,17.39,0.02,0.04,0.15,0.01,1484.57,29.18,0.0,1487.04,-2.44
132.58,-0.45,17.24,17.37,-0.0,0.01,0.14,0.04,1476.7,29.18,0.0,1486.97,-2.37
132.59,-0.4,17.31,17.33,-0.02,-0.02,0.11,0.07,1472.98,29.17,0.0,1486.97,-2.38
132.6,-0.32,17.39,17.29,-0.03,-0.05,0.05,0.12,1476.38,29.17,0.0,1487.07,-2.49
132.61,-0.24,17.49,17.26,-0.03,-0.07,-0.03,0.15,1485.53,29.17,0.0,1487.22,-2.66
132.62,-0.18,17.59,17.26,-0.02,-0.09,-0.09,0.17,1496.74,29.16,0.0,1487.41,-2.81
132.63,-0.19,17.69,17.3,-0.0,-0.09,-0.09,0.18,1506.74,29.16,0.0,1487.6,-2.9
132.64,-0.24,17.78,17.38,0.01,-0.08,-0.05,0.17,1513.41,29.15,0.0,1487.76,-2.89
132.65,-0.33,17.82,17.47,0.03,-0.06,-0.01,0.16,1515.55,29.15,0.0,1487.82,-2.8
132.66,-0.4,17.81,17.57,0.05,-0.04,-0.0,0.18,1513.34,29.15,0.0,1487.76,-2.62
132.67,-0.45,17.77,17.65,0.06,-0.01,-0.03,0.21,1507.99,29.16,0.0,1487.63,-2.41
132.68,-0.47,17.75,17.7,0.06,0.01,-0.07,0.21,1500.31,29.17,0.0,1487.55,-2.22
