시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
174.08,-0.23,2.58,2.51,0.07,0.09,0.06,0.11,1429.55,29.71,0.0,843.24,-2.46
174.09,-0.25,2.54,2.51,0.06,0.08,0.08,0.13,1438.08,29.7,0.0,843.45,-2.64
174.1,-0.28,2.53,2.5,0.04,0.08,0.08,0.13,1443.43,29.7,0.0,843.75,-2.8
174.11,-0.31,2.53,2.49,0.02,0.07,0.06,0.13,1445.52,29.7,0.0,843.92,-2.87
174.12,-0.32,2.56,2.49,0.01,0.06,0.03,0.12,1445.12,29.71,0.0,843.8,-2.81
174.13,-0.31,2.6,2.5,0.0,0.04,0.0,0.11,1443.64,29.71,0.0,843.46,-2.66
174.14,-0.29,2.67,2.51,0.0,0.03,-0.02,0.1,1442.79,29.71,0.0,843.2,-2.48
174.15,-0.28,2.77,2.53,0.01,0.02,-0.04,0.08,1443.65,29.7,0.0,843.24,-2.31
174.16,-0.26,2.86,2.56,0.02,0.02,-0.06,0.07,1446.0,29.7,0.0,843.57,-2.19
174.17,-0.26,2.92,2.58,0.03,0.02,-0.06,0.06,1448.96,29.7,0.0,843.98,-2.12
174.18,-0.26,2.93,2.6,0.05,0.02,-0.05,0.06,1451.67,29.7,0.0,844.31,-2.11
174.19,-0.26,2.88,2.61,0.06,0.03,-0.04,0.06,1453.7,29.71,0.0,844.46,-2.13
174.2,-0.25,2.82,2.61,0.08,0.05,-0.02,0.07,1455.13,29.71,0.0,844.45,-2.23
174.21,-0.22,2.76,2.61,0.08,0.06,-0.01,0.07,1456.25,29.72,0.0,844.31,-2.4
174.22,-0.18,2.73,2.61,0.08,0.07,0.0,0.08,1456.69,29.73,0.0,844.1,-2.62
174.23,-0.16,2.73,2.61,0.07,0.08,0.02,0.09,1455.08,29.73,0.0,843.81,-2.81
174.24,-0.18,2.77,2.6,0.06,0.08,0.04,0.09,1450.59,29.73,0.0,843.43,-2.95
174.25,-0.21,2.82,2.6,0.04,0.08,0.06,0.1,1445.01,29.72,0.0,843.02,-3.0
174.26,-0.25,2.85,2.59,0.03,0.07,0.07,0.11,1442.39,29.72,0.0,842.66,-2.96
174.27,-0.27,2.83,2.59,0.01,0.05,0.07,0.12,1445.47,29.72,0.0,842.39,-2.82
174.28,-0.26,2.77,2.6,0.0,0.03,0.05,0.12,1453.41,29.72,0.0,842.25,-2.64
174.29,-0.26,2.69,2.61,-0.0,0.02,0.02,0.12,1463.6,29.72,0.0,842.22,-2.48
174.3,-0.27,2.62,2.63,0.0,0.02,-0.02,0.11,1473.58,29.72,0.0,842.29,-2.36
174.31,-0.29,2.57,2.65,0.01,0.03,-0.05,0.09,1481.41,29.72,0.0,842.42,-2.31
174.32,-0.31,2.54,2.67,0.03,0.04,-0.08,0.07,1485.96,29.72,0.0,842.54,-2.34
174.33,-0.31,2.53,2.68,0.05,0.05,-0.08,0.06,1487.2,29.72,0.0,842.61,-2.44
174.34,-0.3,2.53,2.7,0.07,0.07,-0.06,0.06,1485.63,29.72,0.0,842.67,-2.57
174.35,-0.29,2.54,2.71,0.08,0.08,-0.04,0.07,1481.25,29.71,0.0,842.85,-2.71
