시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
189.86,-0.11,3.65,3.61,0.05,0.05,-0.04,0.02,1140.5,30.28,0.0,702.97,-2.35
189.87,-0.12,3.6,3.62,0.06,0.07,-0.02,0.03,1144.08,30.28,0.0,703.16,-2.3
189.88,-0.13,3.52,3.62,0.07,0.08,-0.0,0.04,1146.36,30.28,0.0,703.48,-2.31
189.89,-0.14,3.45,3.63,0.07,0.09,0.01,0.05,1149.03,30.29,0.0,703.77,-2.38
189.9,-0.16,3.4,3.63,0.06,0.09,0.03,0.06,1153.29,30.29,0.0,703.94,-2.49
189.91,-0.17,3.37,3.62,0.05,0.08,0.03,0.07,1157.88,30.3,0.0,703.96,-2.62
189.92,-0.19,3.37,3.62,0.04,0.07,0.04,0.07,1159.29,30.3,0.0,703.88,-2.75
189.93,-0.2,3.38,3.62,0.02,0.06,0.03,0.09,1155.19,30.3,0.0,703.75,-2.86
189.94,-0.2,3.4,3.63,0.01,0.05,0.03,0.1,1147.24,30.29,0.0,703.62,-2.94
190.03,-0.19,3.82,3.8,0.07,0.07,0.02,0.07,1140.08,30.27,0.0,703.62,-2.47
190.04,-0.17,3.82,3.8,0.07,0.08,0.03,0.09,1153.77,30.27,0.0,703.67,-2.6
190.05,-0.16,3.84,3.78,0.06,0.08,0.04,0.11,1166.12,30.27,0.0,703.77,-2.75
190.06,-0.16,3.85,3.77,0.04,0.08,0.03,0.13,1175.02,30.28,0.0,703.87,-2.88
190.07,-0.15,3.87,3.77,0.03,0.07,0.03,0.14,1180.29,30.28,0.0,703.96,-2.95
190.08,-0.16,3.89,3.77,0.01,0.05,0.03,0.13,1182.89,30.28,0.0,703.99,-2.94
190.09,-0.17,3.91,3.79,-0.0,0.04,0.02,0.1,1183.86,30.28,0.0,703.99,-2.85
190.1,-0.17,3.91,3.81,-0.01,0.03,0.01,0.08,1184.07,30.28,0.0,703.96,-2.72
190.11,-0.15,3.9,3.83,-0.01,0.02,-0.0,0.06,1184.1,30.27,0.0,703.94,-2.57
190.12,-0.12,3.87,3.85,-0.01,0.02,-0.01,0.05,1183.83,30.26,0.0,703.92,-2.44
190.13,-0.1,3.85,3.87,0.01,0.02,-0.03,0.04,1182.28,30.26,0.0,703.85,-2.35
190.14,-0.09,3.85,3.89,0.03,0.02,-0.04,0.04,1178.73,30.27,0.0,703.7,-2.31
190.15,-0.11,3.86,3.91,0.05,0.03,-0.04,0.04,1174.36,30.27,0.0,703.5,-2.31
190.16,-0.14,3.89,3.93,0.06,0.04,-0.05,0.04,1171.8,30.28,0.0,703.3,-2.38
190.17,-0.19,3.93,3.94,0.07,0.06,-0.05,0.04,1172.88,30.27,0.0,703.16,-2.53
190.18,-0.24,3.96,3.95,0.08,0.07,-0.04,0.03,1177.23,30.27,0.0,703.1,-2.71
190.19,-0.28,3.97,3.95,0.08,0.08,-0.03,0.04,1183.42,30.25,0.0,703.16,-2.84
190.2,-0.3,3.96,3.95,0.07,0.08,-0.02,0.07,1190.01,30.24,0.0,703.35,-2.89
190.21,-0.3,3.94,3.95,0.06,0.08,-0.0,0.1,1195.82,30.24,0.0,703.62,-2.86
190.22,-0.28,3.92,3.95,0.04,0.07,0.01,0.13,1200.44,30.23,0.0,703.94,-2.76
190.23,-0.24,3.92,3.95,0.03,0.06,0.01,0.14,1204.02,30.23,0.0,704.26,-2.61
190.24,-0.19,3.95,3.97,0.01,0.04,0.01,0.14,1206.63,30.23,0.0,704.53,-2.45
190.25,-0.15,3.99,3.98,-0.0,0.03,0.0,0.12,1208.3,30.23,0.0,704.65,-2.33
